,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,0,0,-0.6900000000000002,0.0,0.0,1.0,"[100.0, 100.0]",9,overall
1,0,0,-0.09,0.0,0.0,1.0,"[100.0, 100.0]",9,a-1
2,0,0,-0.6000000000000002,0.0,0.0,1.0,"[100.0, 100.0]",9,a-2
3,0,1,-5.840000000000003,0.0,0.0,1.0,"[100.0, 100.0]",24,overall
4,0,1,2.76,0.0,0.0,1.0,"[100.0, 100.0]",24,a-1
5,0,1,-8.600000000000003,0.0,0.0,1.0,"[100.0, 100.0]",24,a-2
6,0,2,-6.890000000000003,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
7,0,2,-8.600000000000003,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
8,0,2,1.7099999999999997,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
9,0,3,-9.350000000000007,0.0,0.0,1.0,"[100.0, 100.0]",35,overall
10,0,3,-11.000000000000007,0.0,0.0,1.0,"[100.0, 100.0]",35,a-1
11,0,3,1.6499999999999997,0.0,0.0,1.0,"[100.0, 100.0]",35,a-2
12,0,4,-8.890000000000006,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
13,0,4,-0.2900000000000001,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
14,0,4,-8.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
15,0,5,-7.070000000000003,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
16,0,5,-7.8000000000000025,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
17,0,5,0.7299999999999998,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
18,0,6,-8.480000000000004,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
19,0,6,-0.2800000000000001,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
20,0,6,-8.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
21,0,7,-8.480000000000004,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
22,0,7,-8.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
23,0,7,-0.2800000000000001,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
24,0,8,-9.350000000000009,0.0,0.0,1.0,"[100.0, 100.0]",35,overall
25,0,8,2.6499999999999995,0.0,0.0,1.0,"[100.0, 100.0]",35,a-1
26,0,8,-12.000000000000007,0.0,0.0,1.0,"[100.0, 100.0]",35,a-2
27,0,9,-8.710000000000006,0.0,0.0,1.0,"[100.0, 100.0]",31,overall
28,0,9,-9.400000000000006,0.0,0.0,1.0,"[100.0, 100.0]",31,a-1
29,0,9,0.6899999999999997,0.0,0.0,1.0,"[100.0, 100.0]",31,a-2
30,0,10,-48.06999999999989,0.0,0.0,1.0,"[100.0, 100.0]",127,overall
31,0,10,-47.79999999999988,0.0,0.0,1.0,"[100.0, 100.0]",127,a-1
32,0,10,-0.2700000000000008,0.0,0.0,1.0,"[100.0, 100.0]",127,a-2
33,0,11,-15.090000000000002,0.0,0.0,1.0,"[100.0, 100.0]",49,overall
34,0,11,-16.6,0.0,0.0,1.0,"[100.0, 100.0]",49,a-1
35,0,11,1.5099999999999998,0.0,0.0,1.0,"[100.0, 100.0]",49,a-2
36,0,12,-5.660000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
37,0,12,-7.400000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
38,0,12,1.7399999999999998,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
39,0,13,-7.2500000000000036,0.0,0.0,1.0,"[100.0, 100.0]",25,overall
40,0,13,2.75,0.0,0.0,1.0,"[100.0, 100.0]",25,a-1
41,0,13,-10.000000000000004,0.0,0.0,1.0,"[100.0, 100.0]",25,a-2
42,0,14,-14.450000000000012,0.0,0.0,1.0,"[100.0, 100.0]",45,overall
43,0,14,-15.00000000000001,0.0,0.0,1.0,"[100.0, 100.0]",45,a-1
44,0,14,0.5499999999999996,0.0,0.0,1.0,"[100.0, 100.0]",45,a-2
45,0,15,-10.170000000000009,0.0,0.0,1.0,"[100.0, 100.0]",37,overall
46,0,15,1.6299999999999997,0.0,0.0,1.0,"[100.0, 100.0]",37,a-1
47,0,15,-11.800000000000008,0.0,0.0,1.0,"[100.0, 100.0]",37,a-2
48,0,16,-9.350000000000009,0.0,0.0,1.0,"[100.0, 100.0]",35,overall
49,0,16,-12.000000000000007,0.0,0.0,1.0,"[100.0, 100.0]",35,a-1
50,0,16,2.6499999999999995,0.0,0.0,1.0,"[100.0, 100.0]",35,a-2
51,0,17,-11.810000000000008,0.0,0.0,1.0,"[100.0, 100.0]",41,overall
52,0,17,-14.400000000000007,0.0,0.0,1.0,"[100.0, 100.0]",41,a-1
53,0,17,2.59,0.0,0.0,1.0,"[100.0, 100.0]",41,a-2
54,0,18,-8.070000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
55,0,18,-7.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
56,0,18,-0.2700000000000001,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
57,0,19,-9.120000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,overall
58,0,19,-9.800000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,a-1
59,0,19,0.6799999999999997,0.0,0.0,1.0,"[100.0, 100.0]",32,a-2
60,0,20,-53.39999999999987,0.0,0.0,1.0,"[100.0, 100.0]",140,overall
61,0,20,1.5999999999999988,0.0,0.0,1.0,"[100.0, 100.0]",140,a-1
62,0,20,-54.99999999999987,0.0,0.0,1.0,"[100.0, 100.0]",140,a-2
63,0,21,-5.840000000000003,0.0,0.0,1.0,"[100.0, 100.0]",24,overall
64,0,21,2.76,0.0,0.0,1.0,"[100.0, 100.0]",24,a-1
65,0,21,-8.600000000000003,0.0,0.0,1.0,"[100.0, 100.0]",24,a-2
66,0,22,-6.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
67,0,22,-9.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
