,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,1,0,-7.300000000000003,0.23835232383326482,1.0,1.0,"[100.0, 100.0]",30,overall
1,1,0,-9.761647676166739,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
2,1,0,2.461647676166735,0.23835232383326482,1.0,1.0,"[100.0, 100.0]",30,a-2
3,1,1,-17.729999999999997,0.0,2.0,1.0,"[100.0, 100.0]",53,overall
4,1,1,-18.199999999999996,0.0,0.0,1.0,"[100.0, 100.0]",53,a-1
5,1,1,0.46999999999999975,0.0,2.0,1.0,"[100.0, 100.0]",53,a-2
6,1,2,-147.110000000001,0.0,1.0,1.0,"[100.0, 100.0]",371,overall
7,1,2,-0.70999999999997,0.0,0.0,1.0,"[100.0, 100.0]",371,a-1
8,1,2,-146.40000000000103,0.0,1.0,1.0,"[100.0, 100.0]",371,a-2
9,1,3,-13.63000000000001,0.6833171844482423,4.0,1.0,"[100.0, 100.0]",43,overall
10,1,3,-15.516682815551768,0.0,0.0,1.0,"[100.0, 100.0]",43,a-1
11,1,3,1.8866828155517574,0.6833171844482423,4.0,1.0,"[100.0, 100.0]",43,a-2
12,1,4,-6.840000000000004,0.6741112156918174,4.0,1.0,"[100.0, 100.0]",24,overall
13,1,4,-8.925888784308187,0.0,0.0,1.0,"[100.0, 100.0]",24,a-1
14,1,4,2.0858887843081826,0.6741112156918174,4.0,1.0,"[100.0, 100.0]",24,a-2
15,1,5,-12.220000000000008,0.0,2.0,1.0,"[100.0, 100.0]",42,overall
16,1,5,1.5799999999999996,0.0,2.0,1.0,"[100.0, 100.0]",42,a-1
17,1,5,-13.800000000000008,0.0,0.0,1.0,"[100.0, 100.0]",42,a-2
18,1,6,-6.430000000000002,0.0,0.0,1.0,"[100.0, 100.0]",23,overall
19,1,6,-0.23000000000000007,0.0,0.0,1.0,"[100.0, 100.0]",23,a-1
20,1,6,-6.200000000000002,0.0,0.0,1.0,"[100.0, 100.0]",23,a-2
21,1,7,-6.890000000000006,0.21896713658383019,4.0,1.0,"[100.0, 100.0]",29,overall
22,1,7,1.4910328634161696,0.21896713658383019,4.0,1.0,"[100.0, 100.0]",29,a-1
23,1,7,-8.381032863416175,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
24,1,8,-7.070000000000004,0.1391375692267167,1.0,1.0,"[100.0, 100.0]",27,overall
25,1,8,0.590862430773283,0.1391375692267167,1.0,1.0,"[100.0, 100.0]",27,a-1
26,1,8,-7.660862430773287,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
27,1,9,-9.530000000000006,0.0,0.0,1.0,"[100.0, 100.0]",33,overall
28,1,9,0.6699999999999997,0.0,0.0,1.0,"[100.0, 100.0]",33,a-1
29,1,9,-10.200000000000006,0.0,0.0,1.0,"[100.0, 100.0]",33,a-2
30,1,10,-8.120000000000003,0.6930401450709294,6.0,1.0,"[100.0, 100.0]",32,overall
31,1,10,0.9869598549290708,0.6930401450709294,6.0,1.0,"[100.0, 100.0]",32,a-1
32,1,10,-9.106959854929073,0.0,0.0,1.0,"[100.0, 100.0]",32,a-2
33,1,11,-6.480000000000003,0.3834809755024158,3.0,1.0,"[100.0, 100.0]",28,overall
34,1,11,-8.816519024497588,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
35,1,11,2.3365190244975844,0.3834809755024158,3.0,1.0,"[100.0, 100.0]",28,a-2
36,1,12,-6.480000000000005,0.8389096511037726,5.0,1.0,"[100.0, 100.0]",28,overall
37,1,12,-8.361090348896232,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
38,1,12,1.8810903488962272,0.8389096511037726,5.0,1.0,"[100.0, 100.0]",28,a-2
39,1,13,-5.840000000000003,0.04822831404836554,1.0,1.0,"[100.0, 100.0]",24,overall
40,1,13,0.7117716859516342,0.04822831404836554,1.0,1.0,"[100.0, 100.0]",24,a-1
41,1,13,-6.551771685951637,0.0,0.0,1.0,"[100.0, 100.0]",24,a-2
42,1,14,-8.940000000000005,0.748295031095806,2.0,1.0,"[100.0, 100.0]",34,overall
43,1,14,0.9117049689041938,0.748295031095806,2.0,1.0,"[100.0, 100.0]",34,a-1
44,1,14,-9.8517049689042,0.0,0.0,1.0,"[100.0, 100.0]",34,a-2
45,1,15,-10.170000000000005,0.1183519865337171,8.0,1.0,"[100.0, 100.0]",37,overall
46,1,15,1.5116480134662826,0.1183519865337171,8.0,1.0,"[100.0, 100.0]",37,a-1
47,1,15,-11.681648013466289,0.0,0.0,1.0,"[100.0, 100.0]",37,a-2
48,1,16,-3.5600000000000005,0.5040776102166427,2.0,1.0,"[100.0, 100.0]",16,overall
49,1,16,-5.895922389783357,0.0,0.0,1.0,"[100.0, 100.0]",16,a-1
50,1,16,2.3359223897833568,0.5040776102166427,2.0,1.0,"[100.0, 100.0]",16,a-2
51,1,17,-7.2500000000000036,0.5770106064645868,5.0,1.0,"[100.0, 100.0]",25,overall
52,1,17,-9.422989393535417,0.0,0.0,1.0,"[100.0, 100.0]",25,a-1
53,1,17,2.172989393535413,0.5770106064645868,5.0,1.0,"[100.0, 100.0]",25,a-2
54,1,18,-32.07999999999995,0.5326075302927118,4.0,1.0,"[100.0, 100.0]",88,overall
55,1,18,-33.66739246970724,0.0,0.0,1.0,"[100.0, 100.0]",88,a-1
56,1,18,1.5873924697072879,0.5326075302927118,4.0,1.0,"[100.0, 100.0]",88,a-2
57,1,19,-2.74,0.9404202511436062,4.0,1.0,"[100.0, 100.0]",14,overall
58,1,19,-4.659579748856394,0.0,0.0,1.0,"[100.0, 100.0]",14,a-1
59,1,19,1.9195797488563937,0.9404202511436062,4.0,1.0,"[100.0, 100.0]",14,a-2
60,1,20,-10.530000000000006,0.3003793013723273,2.0,1.0,"[100.0, 100.0]",33,overall
61,1,20,-12.899620698627679,0.0,0.0,1.0,"[100.0, 100.0]",33,a-1
62,1,20,2.3696206986276724,0.3003793013723273,2.0,1.0,"[100.0, 100.0]",33,a-2
63,1,21,-6.070000000000004,0.1183519865337171,1.0,1.0,"[100.0, 100.0]",27,overall
64,1,21,1.6116480134662827,0.1183519865337171,1.0,1.0,"[100.0, 100.0]",27,a-1
65,1,21,-7.681648013466287,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
66,1,22,-8.070000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
67,1,22,-10.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
68,1,22,2.7299999999999995,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
69,1,23,-23.23999999999998,0.5562712016858553,3.0,1.0,"[100.0, 100.0]",64,overall
70,1,23,-25.043728798314124,0.0,0.0,1.0,"[100.0, 100.0]",64,a-1
71,1,23,1.8037287983141446,0.5562712016858553,3.0,1.0,"[100.0, 100.0]",64,a-2
72,1,24,-27.74999999999996,0.3446669327585321,3.0,1.0,"[100.0, 100.0]",75,overall
73,1,24,-29.65533306724143,0.0,0.0,1.0,"[100.0, 100.0]",75,a-1
74,1,24,1.9053330672414677,0.3446669327585321,3.0,1.0,"[100.0, 100.0]",75,a-2
75,1,25,-5.660000000000005,0.8893609046936036,5.0,1.0,"[100.0, 100.0]",26,overall
76,1,25,-6.513767899964989,0.0015644023292943053,1.0,1.0,"[100.0, 100.0]",26,a-1
77,1,25,0.8537678999649849,0.8877965023643093,4.0,1.0,"[100.0, 100.0]",26,a-2
78,1,26,-4.4300000000000015,0.2367039730674342,2.0,1.0,"[100.0, 100.0]",23,overall
79,1,26,1.5332960269325657,0.2367039730674342,2.0,1.0,"[100.0, 100.0]",23,a-1
80,1,26,-5.963296026932567,0.0,0.0,1.0,"[100.0, 100.0]",23,a-2
81,1,27,-8.480000000000004,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
82,1,27,-0.2800000000000001,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
83,1,27,-8.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
84,1,28,-12.22000000000001,0.9305085633930408,3.0,1.0,"[100.0, 100.0]",42,overall
85,1,28,0.649491436606959,0.9305085633930408,3.0,1.0,"[100.0, 100.0]",42,a-1
86,1,28,-12.86949143660697,0.0,0.0,1.0,"[100.0, 100.0]",42,a-2
87,1,29,-5.430000000000002,0.2502918243408203,1.0,1.0,"[100.0, 100.0]",23,overall
88,1,29,0.5197081756591795,0.2502918243408203,1.0,1.0,"[100.0, 100.0]",23,a-1
89,1,29,-5.949708175659182,0.0,0.0,1.0,"[100.0, 100.0]",23,a-2
90,1,30,-14.04000000000001,0.20105361938476562,6.0,1.0,"[100.0, 100.0]",44,overall
91,1,30,0.358946380615234,0.20105361938476562,6.0,1.0,"[100.0, 100.0]",44,a-1
92,1,30,-14.398946380615245,0.0,0.0,1.0,"[100.0, 100.0]",44,a-2
93,1,31,-8.940000000000005,0.9404356856095165,6.0,1.0,"[100.0, 100.0]",34,overall
94,1,31,-10.659564314390488,0.0,0.0,1.0,"[100.0, 100.0]",34,a-1
95,1,31,1.7195643143904833,0.9404356856095165,6.0,1.0,"[100.0, 100.0]",34,a-2
96,1,32,-6.480000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
97,1,32,-9.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
98,1,32,2.7199999999999998,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
99,1,33,-30.43999999999995,0.22182564986379524,2.0,1.0,"[100.0, 100.0]",84,overall
100,1,33,-32.378174350136156,0.0,0.0,1.0,"[100.0, 100.0]",84,a-1
101,1,33,1.9381743501362043,0.22182564986379524,2.0,1.0,"[100.0, 100.0]",84,a-2
102,1,34,-9.530000000000006,0.0,3.0,1.0,"[100.0, 100.0]",33,overall
103,1,34,0.6699999999999997,0.0,2.0,1.0,"[100.0, 100.0]",33,a-1
104,1,34,-10.200000000000006,0.0,1.0,1.0,"[100.0, 100.0]",33,a-2
105,1,35,-6.250000000000003,0.4057096180162931,3.0,1.0,"[100.0, 100.0]",25,overall
106,1,35,-6.5942903819837095,0.0,0.0,1.0,"[100.0, 100.0]",25,a-1
107,1,35,0.34429038198370665,0.4057096180162931,3.0,1.0,"[100.0, 100.0]",25,a-2
108,1,36,-12.810000000000006,0.5128509119937295,3.0,1.0,"[100.0, 100.0]",41,overall
109,1,36,2.07714908800627,0.5128509119937295,3.0,1.0,"[100.0, 100.0]",41,a-1
110,1,36,-14.887149088006277,0.0,0.0,1.0,"[100.0, 100.0]",41,a-2
111,1,37,-6.840000000000003,1.8115600786711044,6.0,1.0,"[100.0, 100.0]",24,overall
112,1,37,-7.788439921328899,0.0,0.0,1.0,"[100.0, 100.0]",24,a-1
113,1,37,0.9484399213288955,1.8115600786711044,6.0,1.0,"[100.0, 100.0]",24,a-2
114,1,38,-7.2500000000000036,0.0,0.0,1.0,"[100.0, 100.0]",25,overall
115,1,38,-0.25000000000000006,0.0,0.0,1.0,"[100.0, 100.0]",25,a-1
116,1,38,-7.0000000000000036,0.0,0.0,1.0,"[100.0, 100.0]",25,a-2
117,1,39,-5.430000000000002,0.8749735982794511,6.0,1.0,"[100.0, 100.0]",23,overall
118,1,39,-0.10497359827945121,0.8749735982794511,5.0,1.0,"[100.0, 100.0]",23,a-1
119,1,39,-5.325026401720551,0.0,1.0,1.0,"[100.0, 100.0]",23,a-2
120,1,40,-7.660000000000003,0.016426914616634973,1.0,1.0,"[100.0, 100.0]",26,overall
121,1,40,-7.416426914616638,0.016426914616634973,1.0,1.0,"[100.0, 100.0]",26,a-1
122,1,40,-0.2435730853833651,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
123,1,41,-57.26999999999986,0.0,0.0,1.0,"[100.0, 100.0]",147,overall
124,1,41,-55.79999999999986,0.0,0.0,1.0,"[100.0, 100.0]",147,a-1
125,1,41,-1.470000000000001,0.0,0.0,1.0,"[100.0, 100.0]",147,a-2
126,1,42,-1.92,0.7927026246723375,3.0,1.0,"[100.0, 100.0]",12,overall
127,1,42,-4.007297375327663,0.0,0.0,1.0,"[100.0, 100.0]",12,a-1
128,1,42,2.0872973753276627,0.7927026246723375,3.0,1.0,"[100.0, 100.0]",12,a-2
129,1,43,-6.020000000000003,0.7060999619333368,2.0,1.0,"[100.0, 100.0]",22,overall
130,1,43,-8.093900038066666,0.0,0.0,1.0,"[100.0, 100.0]",22,a-1
131,1,43,2.073900038066663,0.7060999619333368,2.0,1.0,"[100.0, 100.0]",22,a-2
132,1,44,-15.270000000000012,0.7181413550125926,5.0,1.0,"[100.0, 100.0]",47,overall
133,1,44,-0.18814135501259285,0.7181413550125926,5.0,1.0,"[100.0, 100.0]",47,a-1
134,1,44,-15.081858644987419,0.0,0.0,1.0,"[100.0, 100.0]",47,a-2
135,1,45,-8.710000000000004,0.7077991335015549,1.0,1.0,"[100.0, 100.0]",31,overall
136,1,45,-0.01779913350155512,0.7077991335015549,1.0,1.0,"[100.0, 100.0]",31,a-1
137,1,45,-8.69220086649845,0.0,0.0,1.0,"[100.0, 100.0]",31,a-2
138,1,46,-7.070000000000005,0.4155803981580233,1.0,1.0,"[100.0, 100.0]",27,overall
139,1,46,0.3144196018419765,0.4155803981580233,1.0,1.0,"[100.0, 100.0]",27,a-1
140,1,46,-7.384419601841981,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
141,1,47,-7.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
142,1,47,0.7099999999999997,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
143,1,47,-8.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
144,1,48,-11.990000000000007,0.8728007266395971,7.0,1.0,"[100.0, 100.0]",39,overall
145,1,48,1.7371992733604027,0.8728007266395971,7.0,1.0,"[100.0, 100.0]",39,a-1
146,1,48,-13.72719927336041,0.0,0.0,1.0,"[100.0, 100.0]",39,a-2
147,1,49,-7.660000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
148,1,49,-7.400000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
149,1,49,-0.26000000000000006,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
150,1,50,-10.120000000000008,0.5373653612638776,6.0,1.0,"[100.0, 100.0]",32,overall
151,1,50,-12.26263463873613,0.0,0.0,1.0,"[100.0, 100.0]",32,a-1
152,1,50,2.142634638736122,0.5373653612638776,6.0,1.0,"[100.0, 100.0]",32,a-2
153,1,51,-14.04000000000001,0.8295144532856189,3.0,1.0,"[100.0, 100.0]",44,overall
154,1,51,-15.77048554671439,0.0,0.0,1.0,"[100.0, 100.0]",44,a-1
155,1,51,1.7304855467143807,0.8295144532856189,3.0,1.0,"[100.0, 100.0]",44,a-2
156,1,52,-16.090000000000003,0.9093630941290605,4.0,1.0,"[100.0, 100.0]",49,overall
157,1,52,-17.690636905870942,0.0,0.0,1.0,"[100.0, 100.0]",49,a-1
158,1,52,1.6006369058709393,0.9093630941290605,4.0,1.0,"[100.0, 100.0]",49,a-2
159,1,53,-6.660000000000003,0.4727925752338611,3.0,1.0,"[100.0, 100.0]",26,overall
160,1,53,-6.9272074247661415,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
161,1,53,0.26720742476613885,0.4727925752338611,3.0,1.0,"[100.0, 100.0]",26,a-2
162,1,54,-6.020000000000004,0.1318424626400596,2.0,1.0,"[100.0, 100.0]",22,overall
163,1,54,-8.668157537359944,0.0,0.0,1.0,"[100.0, 100.0]",22,a-1
164,1,54,2.64815753735994,0.1318424626400596,2.0,1.0,"[100.0, 100.0]",22,a-2
165,1,55,-7.660000000000004,0.33054351806640625,6.0,1.0,"[100.0, 100.0]",26,overall
166,1,55,-10.069456481933598,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
167,1,55,2.4094564819335935,0.33054351806640625,6.0,1.0,"[100.0, 100.0]",26,a-2
168,1,56,-6.890000000000006,0.004681537025853207,1.0,1.0,"[100.0, 100.0]",29,overall
169,1,56,1.7053184629741467,0.004681537025853207,1.0,1.0,"[100.0, 100.0]",29,a-1
170,1,56,-8.595318462974152,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
171,1,57,-9.940000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,overall
172,1,57,0.6599999999999999,0.0,0.0,1.0,"[100.0, 100.0]",34,a-1
173,1,57,-10.600000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,a-2
174,1,58,-23.289999999999974,0.17931787591231496,3.0,1.0,"[100.0, 100.0]",69,overall
175,1,58,1.1306821240876845,0.17931787591231496,3.0,1.0,"[100.0, 100.0]",69,a-1
176,1,58,-24.42068212408766,0.0,0.0,1.0,"[100.0, 100.0]",69,a-2
177,1,59,-12.22000000000001,0.14231029309724508,3.0,1.0,"[100.0, 100.0]",42,overall
178,1,59,2.4376897069027548,0.14231029309724508,3.0,1.0,"[100.0, 100.0]",42,a-1
179,1,59,-14.657689706902763,0.0,0.0,1.0,"[100.0, 100.0]",42,a-2
180,1,60,-5.020000000000002,0.129141556589227,1.0,1.0,"[100.0, 100.0]",22,overall
181,1,60,-5.670858443410775,0.0,0.0,1.0,"[100.0, 100.0]",22,a-1
182,1,60,0.6508584434107728,0.129141556589227,1.0,1.0,"[100.0, 100.0]",22,a-2
183,1,61,-12.990000000000009,0.0,1.0,1.0,"[100.0, 100.0]",39,overall
184,1,61,-0.3900000000000002,0.0,0.0,1.0,"[100.0, 100.0]",39,a-1
185,1,61,-12.600000000000009,0.0,1.0,1.0,"[100.0, 100.0]",39,a-2
186,1,62,-6.070000000000003,0.10709260639391448,2.0,1.0,"[100.0, 100.0]",27,overall
187,1,62,1.6229073936060854,0.10709260639391448,2.0,1.0,"[100.0, 100.0]",27,a-1
188,1,62,-7.692907393606088,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
189,1,63,-6.890000000000005,0.0,2.0,1.0,"[100.0, 100.0]",29,overall
190,1,63,1.7099999999999997,0.0,2.0,1.0,"[100.0, 100.0]",29,a-1
191,1,63,-8.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
192,1,64,-7.660000000000002,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
193,1,64,-7.400000000000002,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
194,1,64,-0.26000000000000006,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
195,1,65,-14.680000000000007,0.7121783808657999,6.0,1.0,"[100.0, 100.0]",48,overall
196,1,65,0.8078216191342,0.7121783808657999,6.0,1.0,"[100.0, 100.0]",48,a-1
197,1,65,-15.487821619134207,0.0,0.0,1.0,"[100.0, 100.0]",48,a-2
198,1,66,-19.369999999999997,0.5952097240247225,2.0,1.0,"[100.0, 100.0]",57,overall
199,1,66,-0.16520972402472273,0.5952097240247225,2.0,1.0,"[100.0, 100.0]",57,a-1
200,1,66,-19.204790275975274,0.0,0.0,1.0,"[100.0, 100.0]",57,a-2
201,1,67,-5.610000000000002,1.3910368869179175,8.0,1.0,"[100.0, 100.0]",21,overall
