,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,0,0,-8.120000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,overall
1,0,0,-9.800000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,a-1
2,0,0,1.6799999999999997,0.0,0.0,1.0,"[100.0, 100.0]",32,a-2
3,0,1,-7.710000000000004,0.0,0.0,1.0,"[100.0, 100.0]",31,overall
4,0,1,1.6899999999999997,0.0,0.0,1.0,"[100.0, 100.0]",31,a-1
5,0,1,-9.400000000000004,0.0,0.0,1.0,"[100.0, 100.0]",31,a-2
6,0,2,-17.319999999999997,0.0,0.0,1.0,"[100.0, 100.0]",52,overall
7,0,2,0.47999999999999954,0.0,0.0,1.0,"[100.0, 100.0]",52,a-1
8,0,2,-17.799999999999997,0.0,0.0,1.0,"[100.0, 100.0]",52,a-2
9,0,3,-23.289999999999974,0.0,0.0,1.0,"[100.0, 100.0]",69,overall
10,0,3,-24.599999999999973,0.0,0.0,1.0,"[100.0, 100.0]",69,a-1
11,0,3,1.3099999999999994,0.0,0.0,1.0,"[100.0, 100.0]",69,a-2
12,0,4,-13.450000000000006,0.0,0.0,1.0,"[100.0, 100.0]",45,overall
13,0,4,2.55,0.0,0.0,1.0,"[100.0, 100.0]",45,a-1
14,0,4,-16.000000000000007,0.0,0.0,1.0,"[100.0, 100.0]",45,a-2
15,0,5,-18.369999999999994,0.0,0.0,1.0,"[100.0, 100.0]",57,overall
16,0,5,1.4299999999999995,0.0,0.0,1.0,"[100.0, 100.0]",57,a-1
17,0,5,-19.799999999999994,0.0,0.0,1.0,"[100.0, 100.0]",57,a-2
18,0,6,-14.680000000000007,0.0,0.0,1.0,"[100.0, 100.0]",48,overall
19,0,6,-16.200000000000006,0.0,0.0,1.0,"[100.0, 100.0]",48,a-1
20,0,6,1.5199999999999996,0.0,0.0,1.0,"[100.0, 100.0]",48,a-2
21,0,7,-6.660000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
22,0,7,-9.400000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
23,0,7,2.7399999999999998,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
24,0,8,-1.5099999999999998,0.0,0.0,1.0,"[100.0, 100.0]",11,overall
25,0,8,-1.4,0.0,0.0,1.0,"[100.0, 100.0]",11,a-1
26,0,8,-0.10999999999999999,0.0,0.0,1.0,"[100.0, 100.0]",11,a-2
27,0,9,-5.430000000000002,0.0,0.0,1.0,"[100.0, 100.0]",23,overall
28,0,9,-6.200000000000002,0.0,0.0,1.0,"[100.0, 100.0]",23,a-1
29,0,9,0.7699999999999998,0.0,0.0,1.0,"[100.0, 100.0]",23,a-2
30,0,10,-9.760000000000009,0.0,0.0,1.0,"[100.0, 100.0]",36,overall
31,0,10,1.6399999999999997,0.0,0.0,1.0,"[100.0, 100.0]",36,a-1
32,0,10,-11.400000000000007,0.0,0.0,1.0,"[100.0, 100.0]",36,a-2
33,0,11,-5.660000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
34,0,11,-7.400000000000004,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
35,0,11,1.7399999999999998,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
36,0,12,-25.749999999999968,0.0,0.0,1.0,"[100.0, 100.0]",75,overall
37,0,12,1.2499999999999996,0.0,0.0,1.0,"[100.0, 100.0]",75,a-1
38,0,12,-26.999999999999968,0.0,0.0,1.0,"[100.0, 100.0]",75,a-2
39,0,13,-8.940000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,overall
40,0,13,2.6599999999999997,0.0,0.0,1.0,"[100.0, 100.0]",34,a-1
41,0,13,-11.600000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,a-2
42,0,14,-7.070000000000005,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
43,0,14,2.7299999999999995,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
44,0,14,-9.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
45,0,15,-6.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
46,0,15,-8.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
47,0,15,1.7099999999999997,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
