,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,0,0,11.576999999999995,0.0,0.0,1.0,"[100.0, 100.0]",23,overall
1,0,0,-0.023000000000000013,0.0,0.0,1.0,"[100.0, 100.0]",23,a-1
2,0,0,11.599999999999994,0.0,0.0,1.0,"[100.0, 100.0]",23,a-2
3,0,1,20.387999999999995,0.0,0.0,1.0,"[100.0, 100.0]",12,overall
4,0,1,-0.012000000000000004,0.0,0.0,1.0,"[100.0, 100.0]",12,a-1
5,0,1,20.399999999999995,0.0,0.0,1.0,"[100.0, 100.0]",12,a-2
6,0,2,1.3730000000000007,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
7,0,2,2.9730000000000003,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
8,0,2,-1.5999999999999996,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
9,0,3,-6.637000000000008,0.0,0.0,1.0,"[100.0, 100.0]",37,overall
10,0,3,2.963000000000001,0.0,0.0,1.0,"[100.0, 100.0]",37,a-1
11,0,3,-9.600000000000009,0.0,0.0,1.0,"[100.0, 100.0]",37,a-2
12,0,4,9.372999999999996,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
13,0,4,0.973,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
14,0,4,8.399999999999995,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
15,0,5,6.9699999999999935,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
16,0,5,0.97,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
17,0,5,5.999999999999994,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
18,0,6,2.9649999999999883,0.0,0.0,1.0,"[100.0, 100.0]",35,overall
19,0,6,1.9999999999999885,0.0,0.0,1.0,"[100.0, 100.0]",35,a-1
20,0,6,0.965,0.0,0.0,1.0,"[100.0, 100.0]",35,a-2
21,0,7,-23.045000000000012,0.0,0.0,1.0,"[100.0, 100.0]",45,overall
22,0,7,-26.000000000000014,0.0,0.0,1.0,"[100.0, 100.0]",45,a-1
23,0,7,2.9550000000000023,0.0,0.0,1.0,"[100.0, 100.0]",45,a-2
24,0,8,11.173999999999992,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
25,0,8,9.199999999999992,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
26,0,8,1.9740000000000006,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
27,0,9,-2.6319999999999983,0.0,0.0,1.0,"[100.0, 100.0]",32,overall
28,0,9,-5.6000000000000005,0.0,0.0,1.0,"[100.0, 100.0]",32,a-1
29,0,9,2.968000000000002,0.0,0.0,1.0,"[100.0, 100.0]",32,a-2
30,0,10,-14.234000000000005,0.0,0.0,1.0,"[100.0, 100.0]",34,overall
31,0,10,2.966,0.0,0.0,1.0,"[100.0, 100.0]",34,a-1
32,0,10,-17.200000000000006,0.0,0.0,1.0,"[100.0, 100.0]",34,a-2
33,0,11,-24.070000000000018,0.0,0.0,1.0,"[100.0, 100.0]",70,overall
34,0,11,1.9300000000000073,0.0,0.0,1.0,"[100.0, 100.0]",70,a-1
35,0,11,-26.000000000000025,0.0,0.0,1.0,"[100.0, 100.0]",70,a-2
36,0,12,7.7709999999999955,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
37,0,12,0.971,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
38,0,12,6.799999999999995,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
39,0,13,-29.67699999999999,0.0,0.0,1.0,"[100.0, 100.0]",77,overall
40,0,13,1.9230000000000032,0.0,0.0,1.0,"[100.0, 100.0]",77,a-1
41,0,13,-31.59999999999999,0.0,0.0,1.0,"[100.0, 100.0]",77,a-2
42,0,14,-11.030000000000005,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
43,0,14,-14.000000000000005,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
44,0,14,2.970000000000001,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
45,0,15,21.188999999999997,0.0,0.0,1.0,"[100.0, 100.0]",11,overall
46,0,15,21.199999999999996,0.0,0.0,1.0,"[100.0, 100.0]",11,a-1
47,0,15,-0.011000000000000003,0.0,0.0,1.0,"[100.0, 100.0]",11,a-2
48,0,16,10.173999999999994,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
49,0,16,9.199999999999994,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
50,0,16,0.974,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
51,0,17,-13.433000000000005,0.0,0.0,1.0,"[100.0, 100.0]",33,overall
52,0,17,-16.400000000000006,0.0,0.0,1.0,"[100.0, 100.0]",33,a-1
