,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,0,0,-5.8400000000000025,0.0,0.0,1.0,"[100.0, 100.0]",24,overall
1,0,0,-6.600000000000002,0.0,0.0,1.0,"[100.0, 100.0]",24,a-1
2,0,0,0.7599999999999999,0.0,0.0,1.0,"[100.0, 100.0]",24,a-2
3,0,1,-6.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
4,0,1,2.71,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
5,0,1,-9.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
6,0,2,-20.419999999999987,0.0,0.0,1.0,"[100.0, 100.0]",62,overall
7,0,2,2.3799999999999994,0.0,0.0,1.0,"[100.0, 100.0]",62,a-1
8,0,2,-22.799999999999986,0.0,0.0,1.0,"[100.0, 100.0]",62,a-2
9,0,3,-6.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
10,0,3,-9.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
11,0,3,2.71,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
12,0,4,-5.020000000000003,0.0,0.0,1.0,"[100.0, 100.0]",22,overall
13,0,4,2.78,0.0,0.0,1.0,"[100.0, 100.0]",22,a-1
14,0,4,-7.800000000000003,0.0,0.0,1.0,"[100.0, 100.0]",22,a-2
15,0,5,-5.840000000000003,0.0,0.0,1.0,"[100.0, 100.0]",24,overall
16,0,5,2.76,0.0,0.0,1.0,"[100.0, 100.0]",24,a-1
17,0,5,-8.600000000000003,0.0,0.0,1.0,"[100.0, 100.0]",24,a-2
18,0,6,-6.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
19,0,6,-9.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
20,0,6,2.71,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
21,0,7,-8.530000000000006,0.0,0.0,1.0,"[100.0, 100.0]",33,overall
22,0,7,-10.200000000000006,0.0,0.0,1.0,"[100.0, 100.0]",33,a-1
23,0,7,1.6699999999999997,0.0,0.0,1.0,"[100.0, 100.0]",33,a-2
24,0,8,-5.430000000000002,0.0,0.0,1.0,"[100.0, 100.0]",23,overall
25,0,8,0.7699999999999998,0.0,0.0,1.0,"[100.0, 100.0]",23,a-1
26,0,8,-6.200000000000002,0.0,0.0,1.0,"[100.0, 100.0]",23,a-2
27,0,9,-15.270000000000005,0.0,0.0,1.0,"[100.0, 100.0]",47,overall
28,0,9,-17.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",47,a-1
29,0,9,2.5299999999999994,0.0,0.0,1.0,"[100.0, 100.0]",47,a-2
30,0,10,-16.909999999999993,0.0,0.0,1.0,"[100.0, 100.0]",51,overall
31,0,10,-19.39999999999999,0.0,0.0,1.0,"[100.0, 100.0]",51,a-1
32,0,10,2.4899999999999993,0.0,0.0,1.0,"[100.0, 100.0]",51,a-2
33,0,11,-9.940000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,overall
34,0,11,-12.600000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,a-1
35,0,11,2.6599999999999997,0.0,0.0,1.0,"[100.0, 100.0]",34,a-2
36,0,12,-14.270000000000008,0.0,0.0,1.0,"[100.0, 100.0]",47,overall
37,0,12,2.5299999999999994,0.0,0.0,1.0,"[100.0, 100.0]",47,a-1
38,0,12,-16.800000000000008,0.0,0.0,1.0,"[100.0, 100.0]",47,a-2
39,0,13,-8.530000000000005,0.0,0.0,1.0,"[100.0, 100.0]",33,overall
40,0,13,1.6699999999999997,0.0,0.0,1.0,"[100.0, 100.0]",33,a-1
41,0,13,-10.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",33,a-2
42,0,14,-16.32,0.0,0.0,1.0,"[100.0, 100.0]",52,overall
43,0,14,2.4799999999999995,0.0,0.0,1.0,"[100.0, 100.0]",52,a-1
44,0,14,-18.8,0.0,0.0,1.0,"[100.0, 100.0]",52,a-2
45,0,15,-5.8400000000000025,0.0,0.0,1.0,"[100.0, 100.0]",24,overall
46,0,15,-6.600000000000002,0.0,0.0,1.0,"[100.0, 100.0]",24,a-1
47,0,15,0.7599999999999999,0.0,0.0,1.0,"[100.0, 100.0]",24,a-2
48,0,16,-6.660000000000002,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
49,0,16,-7.400000000000002,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
50,0,16,0.7399999999999999,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
51,0,17,-6.020000000000003,0.0,0.0,1.0,"[100.0, 100.0]",22,overall
52,0,17,-8.800000000000002,0.0,0.0,1.0,"[100.0, 100.0]",22,a-1
53,0,17,2.78,0.0,0.0,1.0,"[100.0, 100.0]",22,a-2
54,0,18,-10.120000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,overall
55,0,18,-12.800000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,a-1
56,0,18,2.6799999999999997,0.0,0.0,1.0,"[100.0, 100.0]",32,a-2
57,0,19,-10.170000000000009,0.0,0.0,1.0,"[100.0, 100.0]",37,overall
58,0,19,2.63,0.0,0.0,1.0,"[100.0, 100.0]",37,a-1
59,0,19,-12.800000000000008,0.0,0.0,1.0,"[100.0, 100.0]",37,a-2
60,0,20,-6.660000000000002,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
