,trading_steps,episode,reward,accumulated_transfer,number_trades,episode_steps,agent
109,0,36,2.6999999999999997,0.0,0.0,50,a-1
110,0,36,-17.400000000000002,0.0,0.0,50,a-2
111,0,37,-20.02999999999998,0.0,0.0,63,overall
112,0,37,-22.59999999999998,0.0,0.0,63,a-1
113,0,37,2.5699999999999994,0.0,0.0,63,a-2
114,0,38,-21.449999999999974,0.0,0.0,67,overall
115,0,38,2.75,0.0,0.0,67,a-1
116,0,38,-24.199999999999974,0.0,0.0,67,a-2
117,0,39,-1.3799999999999994,0.0,0.0,57,overall
118,0,39,2.42,0.0,0.0,57,a-1
119,0,39,-3.7999999999999994,0.0,0.0,57,a-2
120,0,40,-20.229999999999972,0.0,0.0,64,overall
121,0,40,2.7699999999999996,0.0,0.0,64,a-1
122,0,40,-22.99999999999997,0.0,0.0,64,a-2
123,0,41,-4.480000000000003,0.0,0.0,47,overall
124,0,41,-7.000000000000003,0.0,0.0,47,a-1
125,0,41,2.5199999999999996,0.0,0.0,47,a-2
126,0,42,-12.68000000000001,0.0,0.0,45,overall
127,0,42,2.7199999999999998,0.0,0.0,45,a-1
128,0,42,-15.400000000000011,0.0,0.0,45,a-2
129,0,43,-27.409999999999958,0.0,0.0,81,overall
130,0,43,2.3899999999999997,0.0,0.0,81,a-1
131,0,43,-29.799999999999958,0.0,0.0,81,a-2
132,0,44,-29.82999999999994,0.0,0.0,87,overall
133,0,44,2.369999999999999,0.0,0.0,87,a-1
134,0,44,-32.19999999999994,0.0,0.0,87,a-2
135,0,45,-195.31000000000174,0.0,0.0,499,overall
136,0,45,2.6899999999999995,0.0,0.0,499,a-1
137,0,45,-198.00000000000173,0.0,0.0,499,a-2
138,0,46,-22.44999999999997,0.0,0.0,69,overall
139,0,46,-24.99999999999997,0.0,0.0,69,a-1
140,0,46,2.55,0.0,0.0,69,a-2
141,0,47,-3.6600000000000024,0.0,0.0,45,overall
142,0,47,-6.200000000000002,0.0,0.0,45,a-1
143,0,47,2.5399999999999996,0.0,0.0,45,a-2
144,0,48,-6.920000000000006,0.0,0.0,51,overall
145,0,48,2.4799999999999995,0.0,0.0,51,a-1
146,0,48,-9.400000000000006,0.0,0.0,51,a-2
147,0,49,-9.760000000000009,0.0,0.0,38,overall
148,0,49,-12.600000000000009,0.0,0.0,38,a-1
149,0,49,2.84,0.0,0.0,38,a-2
150,0,50,-12.27000000000001,0.0,0.0,44,overall
151,0,50,-15.00000000000001,0.0,0.0,44,a-1
152,0,50,2.7299999999999995,0.0,0.0,44,a-2
153,0,51,-14.670000000000002,0.0,0.0,50,overall
154,0,51,2.7299999999999995,0.0,0.0,50,a-1
155,0,51,-17.400000000000002,0.0,0.0,50,a-2
156,0,52,-71.46,0.0,0.0,192,overall
157,0,52,2.7399999999999998,0.0,0.0,192,a-1
158,0,52,-74.19999999999999,0.0,0.0,192,a-2
159,0,53,-168.1500000000014,0.0,0.0,434,overall
160,0,53,-171.0000000000014,0.0,0.0,434,a-1
161,0,53,2.8499999999999996,0.0,0.0,434,a-2
162,0,54,-21.259999999999977,0.0,0.0,85,overall
163,0,54,2.1399999999999992,0.0,0.0,85,a-1
164,0,54,-23.399999999999977,0.0,0.0,85,a-2
165,0,55,-7.730000000000005,0.0,0.0,52,overall
166,0,55,2.4699999999999998,0.0,0.0,52,a-1
167,0,55,-10.200000000000005,0.0,0.0,52,a-2
168,0,56,-13.510000000000007,0.0,0.0,47,overall
169,0,56,-16.200000000000006,0.0,0.0,47,a-1
170,0,56,2.6899999999999995,0.0,0.0,47,a-2
171,0,57,-21.669999999999973,0.0,0.0,67,overall
172,0,57,2.5299999999999994,0.0,0.0,67,a-1
173,0,57,-24.199999999999974,0.0,0.0,67,a-2
174,0,58,-7.060000000000006,0.0,0.0,31,overall
175,0,58,-9.800000000000006,0.0,0.0,31,a-1
176,0,58,2.7399999999999998,0.0,0.0,31,a-2
177,0,59,-13.900000000000006,0.0,0.0,48,overall
178,0,59,2.6999999999999997,0.0,0.0,48,a-1
179,0,59,-16.600000000000005,0.0,0.0,48,a-2
180,0,60,0.03000000000000025,0.0,0.0,36,overall
181,0,60,-2.5999999999999996,0.0,0.0,36,a-1
182,0,60,2.63,0.0,0.0,36,a-2
183,0,61,-16.339999999999993,0.0,0.0,54,overall
184,0,61,2.6599999999999997,0.0,0.0,54,a-1
185,0,61,-18.999999999999993,0.0,0.0,54,a-2
186,0,62,-6.850000000000006,0.0,0.0,44,overall
187,0,62,2.55,0.0,0.0,44,a-1
188,0,62,-9.400000000000006,0.0,0.0,44,a-2
189,0,63,-6.890000000000006,0.0,0.0,31,overall
190,0,63,2.91,0.0,0.0,31,a-1
191,0,63,-9.800000000000006,0.0,0.0,31,a-2
192,0,64,-12.620000000000012,0.0,0.0,45,overall
193,0,64,-15.400000000000011,0.0,0.0,45,a-1
194,0,64,2.78,0.0,0.0,45,a-2
195,0,65,-10.670000000000009,0.0,0.0,40,overall
196,0,65,-13.40000000000001,0.0,0.0,40,a-1
197,0,65,2.7299999999999995,0.0,0.0,40,a-2
198,0,66,0.26000000000000023,0.0,0.0,53,overall
199,0,66,2.46,0.0,0.0,53,a-1
200,0,66,-2.1999999999999997,0.0,0.0,53,a-2
201,0,67,-12.690000000000012,0.0,0.0,45,overall
202,0,67,-15.400000000000011,0.0,0.0,45,a-1
203,0,67,2.71,0.0,0.0,45,a-2
204,0,68,-6.850000000000006,0.0,0.0,44,overall
205,0,68,-9.400000000000006,0.0,0.0,44,a-1
206,0,68,2.55,0.0,0.0,44,a-2
207,0,69,-30.269999999999936,0.0,0.0,89,overall
208,0,69,2.7299999999999995,0.0,0.0,89,a-1
209,0,69,-32.999999999999936,0.0,0.0,89,a-2
210,0,70,-14.7,0.0,0.0,50,overall
211,0,70,2.6999999999999997,0.0,0.0,50,a-1
212,0,70,-17.4,0.0,0.0,50,a-2
213,0,71,-11.03000000000001,0.0,0.0,41,overall
214,0,71,2.7699999999999996,0.0,0.0,41,a-1
215,0,71,-13.80000000000001,0.0,0.0,41,a-2
216,0,72,-3.260000000000002,0.0,0.0,45,overall
217,0,72,2.5399999999999996,0.0,0.0,45,a-1
218,0,72,-5.800000000000002,0.0,0.0,45,a-2
219,0,73,-20.63999999999998,0.0,0.0,65,overall
220,0,73,2.76,0.0,0.0,65,a-1
221,0,73,-23.399999999999977,0.0,0.0,65,a-2
222,0,74,1.67,0.0,0.0,32,overall
223,0,74,2.67,0.0,0.0,32,a-1
224,0,74,-1.0,0.0,0.0,32,a-2
225,0,75,-14.680000000000003,0.0,0.0,50,overall
226,0,75,2.7199999999999998,0.0,0.0,50,a-1
227,0,75,-17.400000000000002,0.0,0.0,50,a-2
228,0,76,-11.06000000000001,0.0,0.0,41,overall
229,0,76,-13.80000000000001,0.0,0.0,41,a-1
230,0,76,2.7399999999999998,0.0,0.0,41,a-2
231,0,77,-21.669999999999973,0.0,0.0,67,overall
232,0,77,-24.199999999999974,0.0,0.0,67,a-1
233,0,77,2.5299999999999994,0.0,0.0,67,a-2
234,0,78,-6.090000000000003,0.0,0.0,48,overall
235,0,78,-8.600000000000003,0.0,0.0,48,a-1
236,0,78,2.51,0.0,0.0,48,a-2
237,0,79,0.6799999999999997,0.0,0.0,51,overall
238,0,79,2.4799999999999995,0.0,0.0,51,a-1
239,0,79,-1.7999999999999998,0.0,0.0,51,a-2
240,0,80,-14.290000000000006,0.0,0.0,68,overall
241,0,80,2.3099999999999996,0.0,0.0,68,a-1
242,0,80,-16.600000000000005,0.0,0.0,68,a-2
243,0,81,-11.840000000000009,0.0,0.0,63,overall
244,0,81,2.3599999999999994,0.0,0.0,63,a-1
245,0,81,-14.200000000000008,0.0,0.0,63,a-2
246,0,82,-4.040000000000003,0.0,0.0,43,overall
247,0,82,2.5599999999999996,0.0,0.0,43,a-1
248,0,82,-6.600000000000002,0.0,0.0,43,a-2
249,0,83,-21.25999999999998,0.0,0.0,66,overall
250,0,83,2.5399999999999996,0.0,0.0,66,a-1
251,0,83,-23.79999999999998,0.0,0.0,66,a-2
252,0,84,-4.440000000000003,0.0,0.0,43,overall
253,0,84,2.5599999999999996,0.0,0.0,43,a-1
254,0,84,-7.000000000000003,0.0,0.0,43,a-2
255,0,85,-22.44999999999997,0.0,0.0,69,overall
256,0,85,2.55,0.0,0.0,69,a-1
257,0,85,-24.99999999999997,0.0,0.0,69,a-2
258,0,86,-14.689999999999998,0.0,0.0,50,overall
259,0,86,2.71,0.0,0.0,50,a-1
260,0,86,-17.4,0.0,0.0,50,a-2
261,0,87,-11.070000000000011,0.0,0.0,41,overall
262,0,87,-13.80000000000001,0.0,0.0,41,a-1
263,0,87,2.7299999999999995,0.0,0.0,41,a-2
264,0,88,-20.029999999999983,0.0,0.0,82,overall
265,0,88,-22.19999999999998,0.0,0.0,82,a-1
266,0,88,2.1699999999999995,0.0,0.0,82,a-2
267,0,89,-11.91000000000001,0.0,0.0,43,overall
268,0,89,-14.60000000000001,0.0,0.0,43,a-1
269,0,89,2.6899999999999995,0.0,0.0,43,a-2
270,0,90,-7.240000000000006,0.0,0.0,43,overall
271,0,90,2.5599999999999996,0.0,0.0,43,a-1
272,0,90,-9.800000000000006,0.0,0.0,43,a-2
273,0,91,-10.63000000000001,0.0,0.0,40,overall
274,0,91,-13.40000000000001,0.0,0.0,40,a-1
275,0,91,2.7699999999999996,0.0,0.0,40,a-2
276,0,92,-6.210000000000005,0.0,0.0,60,overall
277,0,92,-8.600000000000005,0.0,0.0,60,a-1
278,0,92,2.3899999999999997,0.0,0.0,60,a-2
279,0,93,-9.290000000000008,0.0,0.0,48,overall
280,0,93,2.51,0.0,0.0,48,a-1
281,0,93,-11.800000000000008,0.0,0.0,48,a-2
282,0,94,-19.64999999999998,0.0,0.0,62,overall
283,0,94,2.55,0.0,0.0,62,a-1
284,0,94,-22.19999999999998,0.0,0.0,62,a-2
285,0,95,-6.700000000000006,0.0,0.0,30,overall
286,0,95,2.6999999999999997,0.0,0.0,30,a-1
287,0,95,-9.400000000000006,0.0,0.0,30,a-2
288,0,96,-11.490000000000009,0.0,0.0,42,overall
289,0,96,-14.20000000000001,0.0,0.0,42,a-1
290,0,96,2.71,0.0,0.0,42,a-2
291,0,97,-5.630000000000005,0.0,0.0,42,overall
292,0,97,2.5699999999999994,0.0,0.0,42,a-1
293,0,97,-8.200000000000005,0.0,0.0,42,a-2
294,0,98,-7.480000000000005,0.0,0.0,32,overall
295,0,98,2.7199999999999998,0.0,0.0,32,a-1
296,0,98,-10.200000000000005,0.0,0.0,32,a-2
297,0,99,-3.1599999999999904,0.0,0.0,275,overall
298,0,99,-3.3999999999999995,0.0,0.0,275,a-1
299,0,99,0.24000000000000932,0.0,0.0,275,a-2
300,0,100,-22.279999999999966,0.0,0.0,69,overall
301,0,100,-24.999999999999964,0.0,0.0,69,a-1
302,0,100,2.7199999999999998,0.0,0.0,69,a-2
303,0,101,-5.6200000000000045,0.0,0.0,41,overall
304,0,101,-8.200000000000005,0.0,0.0,41,a-1
305,0,101,2.5799999999999996,0.0,0.0,41,a-2
306,0,102,-15.929999999999994,0.0,0.0,53,overall
307,0,102,2.67,0.0,0.0,53,a-1
308,0,102,-18.599999999999994,0.0,0.0,53,a-2
309,0,103,-23.449999999999967,0.0,0.0,72,overall
310,0,103,2.75,0.0,0.0,72,a-1
311,0,103,-26.199999999999967,0.0,0.0,72,a-2
312,0,104,0.03000000000000025,0.0,0.0,36,overall
313,0,104,2.63,0.0,0.0,36,a-1
314,0,104,-2.5999999999999996,0.0,0.0,36,a-2
315,0,105,-7.440000000000007,0.0,0.0,63,overall
316,0,105,2.3599999999999994,0.0,0.0,63,a-1
317,0,105,-9.800000000000006,0.0,0.0,63,a-2
318,0,106,-16.309999999999995,0.0,0.0,54,overall
319,0,106,2.6899999999999995,0.0,0.0,54,a-1
320,0,106,-18.999999999999993,0.0,0.0,54,a-2
321,0,107,-4.470000000000002,0.0,0.0,46,overall
322,0,107,-7.000000000000003,0.0,0.0,46,a-1
323,0,107,2.53,0.0,0.0,46,a-2
324,0,108,-7.720000000000007,0.0,0.0,51,overall
325,0,108,-10.200000000000006,0.0,0.0,51,a-1
326,0,108,2.4799999999999995,0.0,0.0,51,a-2
327,0,109,-19.619999999999983,0.0,0.0,62,overall
328,0,109,-22.19999999999998,0.0,0.0,62,a-1
329,0,109,2.5799999999999996,0.0,0.0,62,a-2
330,0,110,-12.680000000000007,0.0,0.0,45,overall
331,0,110,-15.400000000000007,0.0,0.0,45,a-1
332,0,110,2.7199999999999998,0.0,0.0,45,a-2
333,0,111,-13.43000000000001,0.0,0.0,62,overall
334,0,111,-15.80000000000001,0.0,0.0,62,a-1
335,0,111,2.369999999999999,0.0,0.0,62,a-2
336,0,112,-13.09000000000001,0.0,0.0,46,overall
337,0,112,-15.80000000000001,0.0,0.0,46,a-1
338,0,112,2.71,0.0,0.0,46,a-2
339,0,113,-14.280000000000001,0.0,0.0,49,overall
340,0,113,-17.0,0.0,0.0,49,a-1
341,0,113,2.7199999999999998,0.0,0.0,49,a-2
342,0,114,-10.61000000000001,0.0,0.0,40,overall
343,0,114,-13.40000000000001,0.0,0.0,40,a-1
344,0,114,2.79,0.0,0.0,40,a-2
345,0,115,-20.229999999999972,0.0,0.0,64,overall
346,0,115,2.7699999999999996,0.0,0.0,64,a-1
347,0,115,-22.99999999999997,0.0,0.0,64,a-2
348,0,116,-197.12000000000177,0.0,0.0,499,overall
349,0,116,-200.00000000000176,0.0,0.0,499,a-1
350,0,116,2.88,0.0,0.0,499,a-2
351,0,117,-13.850000000000001,0.0,0.0,48,overall
352,0,117,2.75,0.0,0.0,48,a-1
353,0,117,-16.6,0.0,0.0,48,a-2
354,0,118,-22.279999999999966,0.0,0.0,69,overall
355,0,118,-24.999999999999964,0.0,0.0,69,a-1
356,0,118,2.7199999999999998,0.0,0.0,69,a-2
357,0,119,-6.670000000000006,0.0,0.0,30,overall
358,0,119,2.7299999999999995,0.0,0.0,30,a-1
359,0,119,-9.400000000000006,0.0,0.0,30,a-2
360,0,120,-20.62999999999998,0.0,0.0,65,overall
361,0,120,2.7699999999999996,0.0,0.0,65,a-1
362,0,120,-23.39999999999998,0.0,0.0,65,a-2
363,0,121,-28.229999999999954,0.0,0.0,83,overall
364,0,121,-30.599999999999955,0.0,0.0,83,a-1
365,0,121,2.369999999999999,0.0,0.0,83,a-2
366,0,122,-38.269999999999925,0.0,0.0,108,overall
367,0,122,-40.59999999999992,0.0,0.0,108,a-1
368,0,122,2.329999999999999,0.0,0.0,108,a-2
369,0,123,-4.860000000000003,0.0,0.0,45,overall
370,0,123,-7.400000000000002,0.0,0.0,45,a-1
371,0,123,2.5399999999999996,0.0,0.0,45,a-2
372,0,124,-11.63000000000001,0.0,0.0,82,overall
373,0,124,-13.80000000000001,0.0,0.0,82,a-1
374,0,124,2.1699999999999995,0.0,0.0,82,a-2
375,0,125,-20.229999999999983,0.0,0.0,64,overall
376,0,125,-22.999999999999982,0.0,0.0,64,a-1
377,0,125,2.7699999999999996,0.0,0.0,64,a-2
378,0,126,-25.049999999999965,0.0,0.0,76,overall
379,0,126,2.75,0.0,0.0,76,a-1
380,0,126,-27.799999999999965,0.0,0.0,76,a-2
381,0,127,-9.430000000000009,0.0,0.0,37,overall
382,0,127,-12.200000000000008,0.0,0.0,37,a-1
383,0,127,2.7699999999999996,0.0,0.0,37,a-2
384,0,128,-8.880000000000008,0.0,0.0,47,overall
385,0,128,2.5199999999999996,0.0,0.0,47,a-1
386,0,128,-11.400000000000007,0.0,0.0,47,a-2
387,0,129,-13.06000000000001,0.0,0.0,46,overall
388,0,129,2.7399999999999998,0.0,0.0,46,a-1
389,0,129,-15.80000000000001,0.0,0.0,46,a-2
390,0,130,-14.669999999999998,0.0,0.0,50,overall
391,0,130,-17.4,0.0,0.0,50,a-1
392,0,130,2.7299999999999995,0.0,0.0,50,a-2
393,0,131,-21.839999999999968,0.0,0.0,68,overall
394,0,131,-24.599999999999966,0.0,0.0,68,a-1
395,0,131,2.76,0.0,0.0,68,a-2
396,0,132,-15.479999999999997,0.0,0.0,52,overall
397,0,132,2.7199999999999998,0.0,0.0,52,a-1
398,0,132,-18.199999999999996,0.0,0.0,52,a-2
399,0,133,-23.84999999999996,0.0,0.0,73,overall
400,0,133,-26.59999999999996,0.0,0.0,73,a-1
401,0,133,2.75,0.0,0.0,73,a-2
402,0,134,-21.03999999999997,0.0,0.0,66,overall
403,0,134,2.76,0.0,0.0,66,a-1
404,0,134,-23.79999999999997,0.0,0.0,66,a-2
405,0,135,-4.750000000000003,0.0,0.0,34,overall
406,0,135,-7.400000000000002,0.0,0.0,34,a-1
407,0,135,2.6499999999999995,0.0,0.0,34,a-2
408,0,136,-29.419999999999938,0.0,0.0,87,overall
409,0,136,-32.19999999999994,0.0,0.0,87,a-1
410,0,136,2.78,0.0,0.0,87,a-2
411,0,137,-10.87000000000001,0.0,0.0,46,overall
412,0,137,2.5299999999999994,0.0,0.0,46,a-1
413,0,137,-13.40000000000001,0.0,0.0,46,a-2
414,0,138,-16.339999999999993,0.0,0.0,54,overall
415,0,138,-18.999999999999993,0.0,0.0,54,a-1
416,0,138,2.6599999999999997,0.0,0.0,54,a-2
417,0,139,-6.920000000000004,0.0,0.0,51,overall
418,0,139,-9.400000000000004,0.0,0.0,51,a-1
419,0,139,2.4799999999999995,0.0,0.0,51,a-2
420,0,140,-3.140000000000002,0.0,0.0,33,overall
421,0,140,2.6599999999999997,0.0,0.0,33,a-1
422,0,140,-5.800000000000002,0.0,0.0,33,a-2
423,0,141,-6.540000000000006,0.0,0.0,53,overall
424,0,141,2.4599999999999995,0.0,0.0,53,a-1
425,0,141,-9.000000000000005,0.0,0.0,53,a-2
426,0,142,-2.6399999999999846,0.0,0.0,303,overall
427,0,142,-0.039999999999984714,0.0,0.0,303,a-1
428,0,142,-2.5999999999999996,0.0,0.0,303,a-2
429,0,143,-20.84999999999998,0.0,0.0,65,overall
430,0,143,-23.39999999999998,0.0,0.0,65,a-1
431,0,143,2.55,0.0,0.0,65,a-2
432,0,144,-20.84999999999998,0.0,0.0,65,overall
433,0,144,-23.39999999999998,0.0,0.0,65,a-1
434,0,144,2.55,0.0,0.0,65,a-2
435,0,145,-12.26000000000001,0.0,0.0,44,overall
436,0,145,-15.00000000000001,0.0,0.0,44,a-1
437,0,145,2.7399999999999998,0.0,0.0,44,a-2
438,0,146,-9.690000000000008,0.0,0.0,48,overall
439,0,146,2.51,0.0,0.0,48,a-1
440,0,146,-12.200000000000008,0.0,0.0,48,a-2
441,0,147,-4.620000000000004,0.0,0.0,61,overall
442,0,147,-7.0000000000000036,0.0,0.0,61,a-1
443,0,147,2.38,0.0,0.0,61,a-2
444,0,148,1.9499999999999997,0.0,0.0,44,overall
445,0,148,2.55,0.0,0.0,44,a-1
446,0,148,-0.6000000000000002,0.0,0.0,44,a-2
447,0,149,-5.230000000000005,0.0,0.0,42,overall
448,0,149,2.5699999999999994,0.0,0.0,42,a-1
449,0,149,-7.800000000000004,0.0,0.0,42,a-2
450,0,150,-13.470000000000006,0.0,0.0,66,overall
451,0,150,-15.800000000000006,0.0,0.0,66,a-1
452,0,150,2.329999999999999,0.0,0.0,66,a-2
453,0,151,-8.280000000000005,0.0,0.0,34,overall
454,0,151,2.7199999999999998,0.0,0.0,34,a-1
455,0,151,-11.000000000000005,0.0,0.0,34,a-2
456,0,152,-17.12999999999999,0.0,0.0,56,overall
457,0,152,-19.79999999999999,0.0,0.0,56,a-1
458,0,152,2.67,0.0,0.0,56,a-2
459,0,153,-7.230000000000005,0.0,0.0,42,overall
460,0,153,2.5699999999999994,0.0,0.0,42,a-1
461,0,153,-9.800000000000004,0.0,0.0,42,a-2
462,0,154,-6.2400000000000055,0.0,0.0,29,overall
463,0,154,-9.000000000000005,0.0,0.0,29,a-1
464,0,154,2.76,0.0,0.0,29,a-2
465,0,155,-22.28999999999997,0.0,0.0,69,overall
466,0,155,-24.99999999999997,0.0,0.0,69,a-1
467,0,155,2.71,0.0,0.0,69,a-2
468,0,156,-3.420000000000002,0.0,0.0,61,overall
469,0,156,-5.800000000000002,0.0,0.0,61,a-1
470,0,156,2.3799999999999994,0.0,0.0,61,a-2
471,0,157,-22.039999999999974,0.0,0.0,68,overall
472,0,157,2.5599999999999996,0.0,0.0,68,a-1
473,0,157,-24.599999999999973,0.0,0.0,68,a-2
474,0,158,-195.24000000000174,0.0,0.0,499,overall
475,0,158,-198.00000000000173,0.0,0.0,499,a-1
476,0,158,2.76,0.0,0.0,499,a-2
477,0,159,-6.6600000000000055,0.0,0.0,65,overall
478,0,159,2.3399999999999994,0.0,0.0,65,a-1
479,0,159,-9.000000000000005,0.0,0.0,65,a-2
480,0,160,-21.259999999999977,0.0,0.0,66,overall
481,0,160,2.5399999999999996,0.0,0.0,66,a-1
482,0,160,-23.799999999999976,0.0,0.0,66,a-2
483,0,161,-11.03000000000001,0.0,0.0,41,overall
484,0,161,2.7699999999999996,0.0,0.0,41,a-1
485,0,161,-13.80000000000001,0.0,0.0,41,a-2
486,0,162,-20.439999999999984,0.0,0.0,83,overall
487,0,162,2.1599999999999993,0.0,0.0,83,a-1
488,0,162,-22.599999999999984,0.0,0.0,83,a-2
489,0,163,-195.29000000000173,0.0,0.0,499,overall
490,0,163,2.71,0.0,0.0,499,a-1
491,0,163,-198.00000000000173,0.0,0.0,499,a-2
492,0,164,-62.24999999999985,0.0,0.0,168,overall
493,0,164,-64.59999999999985,0.0,0.0,168,a-1
494,0,164,2.3499999999999996,0.0,0.0,168,a-2
495,0,165,-4.870000000000003,0.0,0.0,46,overall
