,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,0,0,-7.300000000000006,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
1,0,0,1.6999999999999997,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
2,0,0,-9.000000000000005,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
3,0,1,-9.760000000000005,0.0,0.0,1.0,"[100.0, 100.0]",36,overall
4,0,1,-12.400000000000006,0.0,0.0,1.0,"[100.0, 100.0]",36,a-1
5,0,1,2.6399999999999997,0.0,0.0,1.0,"[100.0, 100.0]",36,a-2
6,0,2,-7.480000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
7,0,2,2.7199999999999998,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
8,0,2,-10.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
9,0,3,-22.469999999999978,0.0,0.0,1.0,"[100.0, 100.0]",67,overall
10,0,3,-24.799999999999976,0.0,0.0,1.0,"[100.0, 100.0]",67,a-1
11,0,3,2.329999999999999,0.0,0.0,1.0,"[100.0, 100.0]",67,a-2
12,0,4,-12.170000000000009,0.0,0.0,1.0,"[100.0, 100.0]",37,overall
13,0,4,2.63,0.0,0.0,1.0,"[100.0, 100.0]",37,a-1
14,0,4,-14.800000000000008,0.0,0.0,1.0,"[100.0, 100.0]",37,a-2
15,0,5,-8.530000000000006,0.0,0.0,1.0,"[100.0, 100.0]",33,overall
16,0,5,-10.200000000000006,0.0,0.0,1.0,"[100.0, 100.0]",33,a-1
17,0,5,1.6699999999999997,0.0,0.0,1.0,"[100.0, 100.0]",33,a-2
18,0,6,-6.660000000000002,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
19,0,6,-7.400000000000002,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
20,0,6,0.7399999999999998,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
21,0,7,-16.500000000000004,0.0,0.0,1.0,"[100.0, 100.0]",50,overall
22,0,7,0.49999999999999956,0.0,0.0,1.0,"[100.0, 100.0]",50,a-1
23,0,7,-17.000000000000004,0.0,0.0,1.0,"[100.0, 100.0]",50,a-2
24,0,8,-7.070000000000003,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
25,0,8,0.7299999999999999,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
26,0,8,-7.8000000000000025,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
27,0,9,-16.73,0.0,0.0,1.0,"[100.0, 100.0]",53,overall
28,0,9,2.4699999999999998,0.0,0.0,1.0,"[100.0, 100.0]",53,a-1
29,0,9,-19.2,0.0,0.0,1.0,"[100.0, 100.0]",53,a-2
30,0,10,-13.04000000000001,0.0,0.0,1.0,"[100.0, 100.0]",44,overall
31,0,10,2.5599999999999996,0.0,0.0,1.0,"[100.0, 100.0]",44,a-1
32,0,10,-15.60000000000001,0.0,0.0,1.0,"[100.0, 100.0]",44,a-2
33,0,11,-8.300000000000004,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
34,0,11,-9.000000000000004,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
35,0,11,0.6999999999999997,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
36,0,12,-12.990000000000009,0.0,0.0,1.0,"[100.0, 100.0]",39,overall
37,0,12,2.6099999999999994,0.0,0.0,1.0,"[100.0, 100.0]",39,a-1
38,0,12,-15.600000000000009,0.0,0.0,1.0,"[100.0, 100.0]",39,a-2
39,0,13,-8.070000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
40,0,13,-10.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
41,0,13,2.7299999999999995,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
42,0,14,-10.170000000000007,0.0,0.0,1.0,"[100.0, 100.0]",37,overall
43,0,14,1.6299999999999997,0.0,0.0,1.0,"[100.0, 100.0]",37,a-1
44,0,14,-11.800000000000006,0.0,0.0,1.0,"[100.0, 100.0]",37,a-2
45,0,15,-7.710000000000004,0.0,0.0,1.0,"[100.0, 100.0]",31,overall
46,0,15,-10.400000000000004,0.0,0.0,1.0,"[100.0, 100.0]",31,a-1
47,0,15,2.6899999999999995,0.0,0.0,1.0,"[100.0, 100.0]",31,a-2
48,0,16,-6.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
49,0,16,-8.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
50,0,16,1.7099999999999997,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
51,0,17,-24.92999999999997,0.0,0.0,1.0,"[100.0, 100.0]",73,overall
52,0,17,2.2699999999999996,0.0,0.0,1.0,"[100.0, 100.0]",73,a-1
53,0,17,-27.19999999999997,0.0,0.0,1.0,"[100.0, 100.0]",73,a-2
54,0,18,-8.300000000000006,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
55,0,18,-9.000000000000005,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
56,0,18,0.6999999999999997,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
57,0,19,-5.020000000000003,0.0,0.0,1.0,"[100.0, 100.0]",22,overall
58,0,19,2.78,0.0,0.0,1.0,"[100.0, 100.0]",22,a-1
59,0,19,-7.8000000000000025,0.0,0.0,1.0,"[100.0, 100.0]",22,a-2
60,0,20,-15.680000000000003,0.0,0.0,1.0,"[100.0, 100.0]",48,overall
61,0,20,-18.200000000000003,0.0,0.0,1.0,"[100.0, 100.0]",48,a-1
62,0,20,2.5199999999999996,0.0,0.0,1.0,"[100.0, 100.0]",48,a-2
63,0,21,-7.300000000000004,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
64,0,21,2.6999999999999997,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
65,0,21,-10.000000000000004,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
66,0,22,-6.480000000000003,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
67,0,22,2.7199999999999998,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
68,0,22,-9.200000000000003,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
