,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,0,0,3.169999999999999,0.0,0.0,1.0,"[100.0, 100.0]",26,overall
1,0,0,2.799999999999999,0.0,0.0,1.0,"[100.0, 100.0]",26,a-1
2,0,0,0.3699999999999999,0.0,0.0,1.0,"[100.0, 100.0]",26,a-2
3,0,1,-40.14500000000002,0.0,0.0,1.0,"[100.0, 100.0]",69,overall
4,0,1,-41.30000000000002,0.0,0.0,1.0,"[100.0, 100.0]",69,a-1
5,0,1,1.1549999999999998,0.0,0.0,1.0,"[100.0, 100.0]",69,a-2
6,0,2,-16.36499999999998,0.0,0.0,1.0,"[100.0, 100.0]",53,overall
7,0,2,-0.2650000000000001,0.0,0.0,1.0,"[100.0, 100.0]",53,a-1
8,0,2,-16.09999999999998,0.0,0.0,1.0,"[100.0, 100.0]",53,a-2
9,0,3,-6.19999999999999,0.0,0.0,1.0,"[100.0, 100.0]",40,overall
10,0,3,-6.99999999999999,0.0,0.0,1.0,"[100.0, 100.0]",40,a-1
11,0,3,0.7999999999999998,0.0,0.0,1.0,"[100.0, 100.0]",40,a-2
12,0,4,-19.044999999999987,0.0,0.0,1.0,"[100.0, 100.0]",49,overall
13,0,4,1.255,0.0,0.0,1.0,"[100.0, 100.0]",49,a-1
14,0,4,-20.299999999999986,0.0,0.0,1.0,"[100.0, 100.0]",49,a-2
15,0,5,-11.134999999999994,0.0,0.0,1.0,"[100.0, 100.0]",47,overall
16,0,5,0.7649999999999998,0.0,0.0,1.0,"[100.0, 100.0]",47,a-1
17,0,5,-11.899999999999995,0.0,0.0,1.0,"[100.0, 100.0]",47,a-2
18,0,6,2.2599999999999985,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
19,0,6,1.3999999999999986,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
20,0,6,0.8599999999999999,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
21,0,7,-36.620000000000005,0.0,0.0,1.0,"[100.0, 100.0]",64,overall
22,0,7,-37.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",64,a-1
23,0,7,1.1799999999999997,0.0,0.0,1.0,"[100.0, 100.0]",64,a-2
24,0,8,10.425,0.0,0.0,1.0,"[100.0, 100.0]",15,overall
25,0,8,10.5,0.0,0.0,1.0,"[100.0, 100.0]",15,a-1
26,0,8,-0.075,0.0,0.0,1.0,"[100.0, 100.0]",15,a-2
27,0,9,-13.249999999999982,0.0,0.0,1.0,"[100.0, 100.0]",50,overall
28,0,9,0.7499999999999998,0.0,0.0,1.0,"[100.0, 100.0]",50,a-1
29,0,9,-13.999999999999982,0.0,0.0,1.0,"[100.0, 100.0]",50,a-2
30,0,10,11.129999999999999,0.0,0.0,1.0,"[100.0, 100.0]",14,overall
31,0,10,11.2,0.0,0.0,1.0,"[100.0, 100.0]",14,a-1
32,0,10,-0.06999999999999999,0.0,0.0,1.0,"[100.0, 100.0]",14,a-2
33,0,11,-19.649999999999988,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
34,0,11,-20.99999999999999,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
35,0,11,1.3499999999999999,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
36,0,12,-26.749999999999975,0.0,0.0,1.0,"[100.0, 100.0]",50,overall
37,0,12,1.2499999999999998,0.0,0.0,1.0,"[100.0, 100.0]",50,a-1
38,0,12,-27.999999999999975,0.0,0.0,1.0,"[100.0, 100.0]",50,a-2
