,trading_steps,episode,reward,accumulated_transfer,number_trades,mark_up,trading_budget,episode_steps,agent
0,0,0,-7.710000000000006,0.0,0.0,1.0,"[100.0, 100.0]",31,overall
1,0,0,-9.400000000000006,0.0,0.0,1.0,"[100.0, 100.0]",31,a-1
2,0,0,1.6899999999999997,0.0,0.0,1.0,"[100.0, 100.0]",31,a-2
3,0,1,-6.480000000000003,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
4,0,1,1.7199999999999998,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
5,0,1,-8.200000000000003,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
6,0,2,-4.610000000000001,0.0,0.0,1.0,"[100.0, 100.0]",21,overall
7,0,2,0.7899999999999998,0.0,0.0,1.0,"[100.0, 100.0]",21,a-1
8,0,2,-5.400000000000001,0.0,0.0,1.0,"[100.0, 100.0]",21,a-2
9,0,3,-13.860000000000008,0.0,0.0,1.0,"[100.0, 100.0]",46,overall
10,0,3,-15.400000000000007,0.0,0.0,1.0,"[100.0, 100.0]",46,a-1
11,0,3,1.5399999999999996,0.0,0.0,1.0,"[100.0, 100.0]",46,a-2
12,0,4,-6.890000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,overall
13,0,4,-9.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",29,a-1
14,0,4,2.71,0.0,0.0,1.0,"[100.0, 100.0]",29,a-2
15,0,5,-8.940000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,overall
16,0,5,2.6599999999999997,0.0,0.0,1.0,"[100.0, 100.0]",34,a-1
17,0,5,-11.600000000000007,0.0,0.0,1.0,"[100.0, 100.0]",34,a-2
18,0,6,-8.940000000000005,0.0,0.0,1.0,"[100.0, 100.0]",34,overall
19,0,6,-10.600000000000005,0.0,0.0,1.0,"[100.0, 100.0]",34,a-1
20,0,6,1.6599999999999997,0.0,0.0,1.0,"[100.0, 100.0]",34,a-2
21,0,7,-15.5,0.0,0.0,1.0,"[100.0, 100.0]",50,overall
22,0,7,2.5,0.0,0.0,1.0,"[100.0, 100.0]",50,a-1
23,0,7,-18.0,0.0,0.0,1.0,"[100.0, 100.0]",50,a-2
24,0,8,-13.810000000000006,0.0,0.0,1.0,"[100.0, 100.0]",41,overall
25,0,8,2.59,0.0,0.0,1.0,"[100.0, 100.0]",41,a-1
26,0,8,-16.400000000000006,0.0,0.0,1.0,"[100.0, 100.0]",41,a-2
27,0,9,-11.40000000000001,0.0,0.0,1.0,"[100.0, 100.0]",40,overall
28,0,9,-14.000000000000009,0.0,0.0,1.0,"[100.0, 100.0]",40,a-1
29,0,9,2.5999999999999996,0.0,0.0,1.0,"[100.0, 100.0]",40,a-2
30,0,10,-8.120000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,overall
31,0,10,-10.800000000000006,0.0,0.0,1.0,"[100.0, 100.0]",32,a-1
32,0,10,2.6799999999999997,0.0,0.0,1.0,"[100.0, 100.0]",32,a-2
33,0,11,-7.480000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
34,0,11,2.7199999999999998,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
35,0,11,-10.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
36,0,12,-5.610000000000002,0.0,0.0,1.0,"[100.0, 100.0]",21,overall
37,0,12,2.79,0.0,0.0,1.0,"[100.0, 100.0]",21,a-1
38,0,12,-8.400000000000002,0.0,0.0,1.0,"[100.0, 100.0]",21,a-2
39,0,13,-19.59999999999999,0.0,0.0,1.0,"[100.0, 100.0]",60,overall
40,0,13,2.3999999999999995,0.0,0.0,1.0,"[100.0, 100.0]",60,a-1
41,0,13,-21.99999999999999,0.0,0.0,1.0,"[100.0, 100.0]",60,a-2
42,0,14,-2.7399999999999998,0.0,0.0,1.0,"[100.0, 100.0]",14,overall
43,0,14,-2.5999999999999996,0.0,0.0,1.0,"[100.0, 100.0]",14,a-1
44,0,14,-0.13999999999999999,0.0,0.0,1.0,"[100.0, 100.0]",14,a-2
45,0,15,-8.710000000000004,0.0,0.0,1.0,"[100.0, 100.0]",31,overall
46,0,15,-9.400000000000004,0.0,0.0,1.0,"[100.0, 100.0]",31,a-1
47,0,15,0.6899999999999997,0.0,0.0,1.0,"[100.0, 100.0]",31,a-2
48,0,16,-3.149999999999999,0.0,0.0,1.0,"[100.0, 100.0]",15,overall
49,0,16,-2.999999999999999,0.0,0.0,1.0,"[100.0, 100.0]",15,a-1
50,0,16,-0.15,0.0,0.0,1.0,"[100.0, 100.0]",15,a-2
51,0,17,-8.300000000000006,0.0,0.0,1.0,"[100.0, 100.0]",30,overall
52,0,17,0.6999999999999997,0.0,0.0,1.0,"[100.0, 100.0]",30,a-1
53,0,17,-9.000000000000005,0.0,0.0,1.0,"[100.0, 100.0]",30,a-2
54,0,18,-9.350000000000007,0.0,0.0,1.0,"[100.0, 100.0]",35,overall
55,0,18,-11.000000000000007,0.0,0.0,1.0,"[100.0, 100.0]",35,a-1
56,0,18,1.6499999999999997,0.0,0.0,1.0,"[100.0, 100.0]",35,a-2
57,0,19,-6.480000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,overall
58,0,19,-8.200000000000005,0.0,0.0,1.0,"[100.0, 100.0]",28,a-1
59,0,19,1.7199999999999998,0.0,0.0,1.0,"[100.0, 100.0]",28,a-2
60,0,20,-11.990000000000009,0.0,0.0,1.0,"[100.0, 100.0]",39,overall
61,0,20,-14.600000000000009,0.0,0.0,1.0,"[100.0, 100.0]",39,a-1
62,0,20,2.6099999999999994,0.0,0.0,1.0,"[100.0, 100.0]",39,a-2
63,0,21,-21.649999999999977,0.0,0.0,1.0,"[100.0, 100.0]",65,overall
64,0,21,1.3499999999999994,0.0,0.0,1.0,"[100.0, 100.0]",65,a-1
65,0,21,-22.999999999999975,0.0,0.0,1.0,"[100.0, 100.0]",65,a-2
66,0,22,-2.3299999999999996,0.0,0.0,1.0,"[100.0, 100.0]",13,overall
67,0,22,-0.12999999999999998,0.0,0.0,1.0,"[100.0, 100.0]",13,a-1
68,0,22,-2.1999999999999997,0.0,0.0,1.0,"[100.0, 100.0]",13,a-2
69,0,23,-1.92,0.0,0.0,1.0,"[100.0, 100.0]",12,overall
70,0,23,-4.8,0.0,0.0,1.0,"[100.0, 100.0]",12,a-1
71,0,23,2.88,0.0,0.0,1.0,"[100.0, 100.0]",12,a-2
72,0,24,-14.270000000000005,0.0,0.0,1.0,"[100.0, 100.0]",47,overall
73,0,24,2.5299999999999994,0.0,0.0,1.0,"[100.0, 100.0]",47,a-1
74,0,24,-16.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",47,a-2
75,0,25,-1.5099999999999998,0.0,0.0,1.0,"[100.0, 100.0]",11,overall
76,0,25,-0.10999999999999999,0.0,0.0,1.0,"[100.0, 100.0]",11,a-1
77,0,25,-1.4,0.0,0.0,1.0,"[100.0, 100.0]",11,a-2
78,0,26,-7.070000000000005,0.0,0.0,1.0,"[100.0, 100.0]",27,overall
79,0,26,-7.800000000000004,0.0,0.0,1.0,"[100.0, 100.0]",27,a-1
80,0,26,0.7299999999999998,0.0,0.0,1.0,"[100.0, 100.0]",27,a-2
81,0,27,-5.8400000000000025,0.0,0.0,1.0,"[100.0, 100.0]",24,overall
