,episode,contracting,reward,number_contracts,episode_steps,reward_a0,accumulated_transfer_a0,greedy_a0,reward_a1,accumulated_transfer_a1,greedy_a1
1569,1569,True,0.4599999999999998,0,24,-0.26000000000000006,0.0,0.0,0.7199999999999999,0.0,0.0
1570,1570,True,0.3199999999999999,0,32,-0.33,0.99,0.0,0.6499999999999999,0.0,0.0
1571,1571,True,4.12,0,70,-0.22977838158607494,0.0,0.0,4.349778381586075,0.21022161841392517,0.0
1572,1572,True,4.380000000000001,0,22,4.69,0.0,0.0,-0.31000000000000005,0.0,0.0
1573,1573,True,0.17999999999999988,0,30,-0.4000000000000001,0.0,0.0,0.58,0.0,0.0
1574,1574,True,4.04,0,52,2.9461554181575775,0.0,0.0,1.0938445818424223,0.0,0.0
1575,1575,True,4.0,0,44,4.5,0.0,0.0,-0.5000000000000001,0.0,0.0
1576,1576,True,-0.040000000000000036,0,32,0.47,0.0,0.0,-0.51,0.0,0.0
1577,1577,True,-0.16000000000000036,0,56,-0.5700000000000002,0.0,0.0,0.4099999999999998,0.0,0.0
1578,1578,True,3.72,0,56,4.36,0.0,0.0,-0.64,0.0,0.0
1579,1579,True,0.5799999999999998,0,16,-0.20000000000000004,0.0,0.0,0.7799999999999999,0.0,0.0
1580,1580,True,4.400000000000001,0,20,-0.30000000000000004,0.0,0.0,4.700000000000001,0.0,0.0
1581,1581,True,4.380000000000001,0,12,3.35583663225174,0.0,0.0,1.0241633677482604,0.0,0.0
1582,1582,True,4.6,0,22,4.356767404079437,0.44323259592056274,0.0,0.24323259592056273,0.0,0.0
1583,1583,True,-0.3200000000000003,0,58,-0.6500000000000001,0.0,0.0,0.32999999999999985,0.0,0.0
1584,1584,True,4.36,0,36,4.680000000000001,0.0,0.0,-0.32,0.0,0.0
1585,1585,True,4.24,0,26,-0.38000000000000006,0.0,0.0,4.62,0.0,0.0
1586,1586,True,-5.551115123125783e-17,0,34,0.48999999999999994,0.0,0.0,-0.49,0.0,0.0
1587,1587,True,4.6000000000000005,0,10,0.8056657493114471,0.0,0.0,3.794334250688553,0.0,0.0
1588,1588,True,4.04,0,42,-0.4800000000000001,0.0,0.0,4.5200000000000005,0.0,0.0
1589,1589,True,4.359999999999999,0,30,0.335110090970993,0.0,0.0,4.024889909029007,0.0,0.0
1590,1590,True,-0.5200000000000002,0,50,0.22999999999999987,0.0,0.0,-0.7500000000000001,0.0,0.0
1591,1591,True,0.4999999999999998,0,24,-0.24000000000000007,0.0,0.0,0.7399999999999999,0.0,0.0
1592,1592,True,-0.6600000000000006,0,84,-0.8200000000000003,0.0,0.0,0.1599999999999997,0.0,0.0
1593,1593,True,4.260000000000001,0,44,-0.37000000000000005,0.0,0.0,4.630000000000001,0.0,0.0
1594,1594,True,0.3799999999999999,0,22,-0.30000000000000004,0.0,0.0,0.6799999999999999,0.0,0.0
1595,1595,True,0.6399999999999999,0,8,-0.16999999999999998,0.0,0.0,0.8099999999999999,0.0,0.0
1596,1596,True,4.32,0,32,-0.33999999999999997,0.0,0.0,4.66,0.0,0.0
1597,1597,True,0.6399999999999999,0,10,-0.16999999999999998,0.0,0.0,0.8099999999999999,0.0,0.0
1598,1598,True,-0.14000000000000012,0,42,0.41999999999999993,0.0,0.0,-0.56,0.0,0.0
1599,1599,True,4.220000000000001,0,24,-0.38999999999999996,0.0,0.0,4.61,0.0,0.0
1600,1600,True,4.26,0,20,0.8901323723793029,0.0,0.0,3.3698676276206974,0.0,0.0
1601,1601,True,0.3199999999999999,0,20,0.6499999999999999,0.0,0.0,-0.33,0.0,0.0
1602,1602,True,-0.2400000000000002,0,52,0.3699999999999999,0.0,0.0,-0.6100000000000001,0.0,0.0
1603,1603,True,3.8600000000000003,0,58,-0.5700000000000002,0.0,0.0,4.430000000000001,0.0,0.0
1604,1604,True,4.5,0,14,4.75,0.0,0.0,-0.25,0.0,0.0
1605,1605,True,4.0,0,36,4.5,0.0,0.0,-0.5000000000000001,0.0,0.0
1606,1606,True,4.18,0,32,4.59,0.0,0.0,-0.4100000000000001,0.0,0.0
1607,1607,True,0.76,0,6,0.87,0.0,0.0,-0.10999999999999999,0.99,0.0
1608,1608,True,4.48,0,16,3.8231470489501955,0.0,0.0,0.6568529510498047,0.0,0.0
1609,1609,True,0.2799999999999998,0,48,-0.3500000000000001,0.0,0.0,0.6299999999999999,0.0,0.0
1610,1610,True,4.2,0,36,3.0866974353790284,0.0,0.0,1.1133025646209715,0.0,0.0
1611,1611,True,0.6399999999999999,0,6,0.8099999999999999,0.0,0.0,-0.16999999999999998,0.0,0.0
1612,1612,True,3.64,0,46,4.32,0.0,0.0,-0.68,0.0,0.0
1613,1613,True,4.34,0,30,3.9214892518520355,0.7485107481479645,0.0,0.4185107481479644,0.0,0.0
1614,1614,True,0.11999999999999988,0,32,0.5499999999999999,0.0,0.0,-0.43000000000000005,0.0,0.0
1615,1615,True,0.45999999999999996,0,18,0.72,0.0,0.0,-0.26,0.0,0.0
1616,1616,True,4.68,0,24,0.190894570350647,0.0,0.0,4.489105429649353,0.0,0.0
1617,1617,True,0.6199999999999999,0,10,0.7999999999999999,0.0,0.0,-0.18,0.0,0.0
1618,1618,True,3.56,0,62,-0.7200000000000001,0.0,0.0,4.28,0.0,0.0
1619,1619,True,3.98,0,66,3.4255950951576235,1.0644049048423767,0.0,0.5544049048423766,0.0,0.0
1620,1620,True,4.52,0,16,4.76,0.0,0.0,-0.24,0.0,0.0
1621,1621,True,0.48,0,34,-0.25,0.99,0.0,0.73,0.0,0.0
1622,1622,True,3.9000000000000012,0,34,-0.55,0.0,0.0,4.450000000000001,0.0,0.0
1623,1623,True,4.039999999999999,0,60,-0.4800000000000002,0.0,0.0,4.52,0.0,0.0
1624,1624,True,4.74,0,8,4.441634978055954,0.0,0.0,0.298365021944046,0.0,0.0
1625,1625,True,4.16,0,58,0.4137299823760985,0.0,0.0,3.7462700176239014,0.0,0.0
1626,1626,True,4.48,0,32,0.7481185698509215,0.0,0.0,3.7318814301490786,0.0,0.0
1627,1627,True,0.6199999999999999,0,20,-0.18000000000000002,0.99,0.0,0.7999999999999999,0.0,0.0
1628,1628,True,4.580000000000001,0,12,0.4042958402633666,0.0,0.0,4.175704159736634,0.0,0.0
1629,1629,True,4.5,0,22,0.5737670958042144,0.0,0.0,3.926232904195786,0.0,0.0
1630,1630,True,-0.2999999999999998,0,34,-0.6399999999999999,0.0,0.0,0.3400000000000001,0.0,0.0
1631,1631,True,4.25,0,36,-0.39999999999999997,0.0,0.0,4.65,0.0,0.0
1632,1632,True,0.06000000000000005,0,40,0.52,0.0,0.0,-0.45999999999999996,0.99,0.0
1633,1633,True,4.44,0,20,0.4848164331912994,0.0,0.0,3.9551835668087008,0.7648164331912994,0.0
1634,1634,True,4.26,0,22,-0.37,0.0,0.0,4.63,0.0,0.0
1635,1635,True,4.6000000000000005,0,18,0.25152693986892694,0.0,0.0,4.348473060131074,0.0,0.0
1636,1636,True,4.26,0,32,-0.37000000000000005,0.0,0.0,4.63,0.0,0.0
1637,1637,True,0.09999999999999992,0,46,0.5399999999999999,0.0,0.0,-0.44,0.0,0.0
1638,1638,True,0.059999999999999665,0,64,-0.46000000000000013,0.0,0.0,0.5199999999999998,0.0,0.0
1639,1639,True,4.300000000000001,0,34,4.65,0.0,0.0,-0.3500000000000001,0.0,0.0
1640,1640,True,4.28,0,26,-0.36000000000000004,0.0,0.0,4.640000000000001,0.0,0.0
1641,1641,True,0.42,0,12,-0.27999999999999997,0.0,0.0,0.7,0.0,0.0
1642,1642,True,4.16,0,32,2.9286311435699464,0.0,0.0,1.2313688564300536,0.0,0.0
1643,1643,True,-0.14000000000000035,0,48,-0.5600000000000002,0.0,0.0,0.4199999999999998,0.0,0.0
1644,1644,True,-0.04000000000000026,0,44,-0.5100000000000001,0.0,0.0,0.46999999999999986,0.0,0.0
1645,1645,True,3.76,0,62,4.38,0.0,0.0,-0.6200000000000002,0.0,0.0
1646,1646,True,3.8,0,54,0.9906769037246702,0.0,0.0,2.8093230962753295,0.0,0.0
1647,1647,True,4.640000000000001,0,6,0.5415312123298645,0.0,0.0,4.098468787670136,0.0,0.0
1648,1648,True,4.1,0,48,-0.45,0.0,0.0,4.55,0.0,0.0
1649,1649,True,0.3399999999999999,0,20,0.6599999999999999,0.0,0.0,-0.32,0.0,0.0
1650,1650,True,4.400000000000001,0,20,4.700000000000001,0.0,0.0,-0.30000000000000004,0.0,0.0
1651,1651,True,4.140000000000001,0,24,4.57,0.0,0.0,-0.43,0.0,0.0
1652,1652,True,4.12,0,36,4.5600000000000005,0.0,0.0,-0.44000000000000006,0.0,0.0
1653,1653,True,4.66,0,16,0.33692266225814815,0.0,0.0,4.323077337741852,0.5069226622581482,0.0
1654,1654,True,4.04,0,18,-0.4799999999999999,0.0,0.0,4.52,0.0,0.0
1655,1655,True,4.0600000000000005,0,50,4.53,0.0,0.0,-0.47000000000000014,0.0,0.0
1656,1656,True,4.32,0,16,4.66,0.0,0.0,-0.33999999999999997,0.0,0.0
1657,1657,True,0.15999999999999975,0,34,0.5699999999999998,0.0,0.0,-0.4100000000000001,0.0,0.0
1658,1658,True,-0.2400000000000002,0,44,0.3699999999999999,0.0,0.0,-0.6100000000000001,0.0,0.0
1659,1659,True,4.459999999999999,0,22,0.4469610857963561,0.0,0.0,4.013038914203643,0.0,0.0
1660,1660,True,0.39999999999999997,0,28,0.69,0.0,0.0,-0.29,0.0,0.0
1661,1661,True,4.380000000000001,0,14,3.3591983938217167,0.0,0.0,1.0208016061782836,0.0,0.0
1662,1662,True,0.21999999999999997,0,20,-0.38,0.0,0.0,0.6,0.0,0.0
1663,1663,True,-0.14000000000000012,0,36,-0.56,0.0,0.0,0.41999999999999993,0.0,0.0
1664,1664,True,4.04,0,38,-0.4800000000000001,0.0,0.0,4.5200000000000005,0.0,0.0
1665,1665,True,0.41999999999999993,0,8,0.7,0.0,0.0,-0.28,0.0,0.0
1666,1666,True,0.43999999999999984,0,24,0.7099999999999999,0.0,0.0,-0.27,0.0,0.0
1667,1667,True,0.06000000000000005,0,22,-0.45999999999999996,0.0,0.0,0.52,0.0,0.0
1668,1668,True,4.1,0,30,-0.45,0.0,0.0,4.55,0.0,0.0
1669,1669,True,4.0600000000000005,0,24,4.53,0.0,0.0,-0.47,0.0,0.0
1670,1670,True,4.68,0,14,4.425606783628464,0.41439321637153625,0.0,0.2543932163715362,0.0,0.0
1671,1671,True,0.3799999999999999,0,22,-0.30000000000000004,0.0,0.0,0.6799999999999999,0.0,0.0
1672,1672,True,4.32,0,26,4.66,0.0,0.0,-0.34,0.0,0.0
1673,1673,True,4.26,0,38,-0.37,0.0,0.0,4.63,0.0,0.0
1674,1674,True,0.5,0,16,0.74,0.0,0.0,-0.24,0.0,0.0
1675,1675,True,4.400000000000001,0,20,-0.30000000000000004,0.0,0.0,4.700000000000001,0.0,0.0
1676,1676,True,3.5199999999999996,0,66,4.258244404792785,0.0,0.0,-0.7382444047927859,0.0,0.0
1677,1677,True,0.25999999999999984,0,24,-0.36000000000000004,0.0,0.0,0.6199999999999999,0.0,0.0
1678,1678,True,0.41999999999999993,0,22,-0.28,0.0,0.0,0.7,0.0,0.0
1679,1679,True,4.2,0,16,-0.39999999999999997,0.0,0.0,4.6000000000000005,0.0,0.0
1680,1680,True,4.140000000000001,0,32,4.57,0.0,0.0,-0.43000000000000005,0.0,0.0
1681,1681,True,4.36,0,24,-0.32000000000000006,0.0,0.0,4.680000000000001,0.0,0.0
1682,1682,True,4.34,0,22,4.67,0.0,0.0,-0.33,0.0,0.0
1683,1683,True,0.17999999999999994,0,28,-0.4,0.99,0.0,0.58,0.0,0.0
1684,1684,True,4.540000000000001,0,28,4.199661452770234,0.0,0.0,0.34033854722976686,0.0,0.0
1685,1685,True,0.17999999999999972,0,46,-0.40000000000000013,0.99,0.0,0.5799999999999998,0.0,0.0
1686,1686,True,0.17999999999999972,0,42,0.5799999999999998,0.0,0.0,-0.40000000000000013,0.0,0.0
1687,1687,True,4.420000000000001,0,20,-0.29000000000000004,0.0,0.0,4.710000000000001,0.0,0.0
1688,1688,True,4.240000000000001,0,28,4.620000000000001,0.0,0.0,-0.38,0.0,0.0
1689,1689,True,4.0,0,30,-0.5,0.0,0.0,4.5,0.0,0.0
1690,1690,True,0.13999999999999974,0,46,-0.4200000000000001,0.0,0.0,0.5599999999999998,0.0,0.0
1691,1691,True,0.5599999999999999,0,12,-0.21,0.0,0.0,0.7699999999999999,0.0,0.0
1692,1692,True,3.9600000000000004,0,42,4.48,0.0,0.0,-0.5200000000000001,0.0,0.0
1693,1693,True,0.1399999999999999,0,50,-0.42000000000000004,0.99,0.0,0.5599999999999999,0.0,0.0
1694,1694,True,3.8600000000000003,0,40,-0.5700000000000001,0.0,0.0,4.430000000000001,0.0,0.0
1695,1695,True,0.5800000000000001,0,8,-0.19999999999999998,0.0,0.0,0.78,0.0,0.0
1696,1696,True,4.5600000000000005,0,26,0.6411168861389159,0.0,0.0,3.9188831138610842,0.0,0.0
1697,1697,True,0.43999999999999995,0,14,-0.27,0.0,0.0,0.71,0.0,0.0
1698,1698,True,0.3999999999999999,0,14,-0.29000000000000004,0.0,0.0,0.69,0.0,0.0
1699,1699,True,0.45999999999999996,0,14,-0.26,0.0,0.0,0.72,0.0,0.0
1700,1700,True,4.300000000000001,0,24,-0.35,0.0,0.0,4.65,0.0,0.0
1701,1701,True,-1.1,0,84,-0.8206072330474854,0.0,0.0,-0.2793927669525147,0.22939276695251465,0.0
1702,1702,True,0.56,0,8,-0.21,0.0,0.0,0.77,0.0,0.0
1703,1703,True,0.72,0,8,0.85,0.0,0.0,-0.12999999999999998,0.0,0.0
1704,1704,True,4.7,0,4,0.6532660782337188,0.0,0.0,4.046733921766282,0.0,0.0
1705,1705,True,0.36000000000000004,0,12,0.67,0.0,0.0,-0.31,0.0,0.0
1706,1706,True,3.9000000000000004,0,44,-0.55,0.0,0.0,4.45,0.0,0.0
1707,1707,True,0.23999999999999982,0,26,0.6099999999999999,0.0,0.0,-0.37000000000000005,0.0,0.0
1708,1708,True,4.6000000000000005,0,10,0.514350938796997,0.0,0.0,4.085649061203004,0.0,0.0
1709,1709,True,0.11999999999999977,0,28,0.5499999999999998,0.0,0.0,-0.43000000000000005,0.0,0.0
1710,1710,True,4.58,0,14,3.6894098305702214,0.0,0.0,0.890590169429779,0.0,0.0
1711,1711,True,4.5600000000000005,0,8,4.78,0.0,0.0,-0.21999999999999997,0.0,0.0
1712,1712,True,4.5,0,26,3.6035529971122746,0.0,0.0,0.8964470028877258,0.0,0.0
1713,1713,True,0.45999999999999996,0,14,0.72,0.0,0.0,-0.26,0.0,0.0
1714,1714,True,-2.3600000000000003,0,92,-1.1800000000000002,0.0,0.0,-1.1800000000000002,0.0,0.0
1715,1715,True,4.62,0,18,0.38400220632553095,0.0,0.0,4.2359977936744695,0.0,0.0
1716,1716,True,4.380000000000001,0,8,-0.30999999999999994,0.0,0.0,4.69,0.0,0.0
1717,1717,True,4.12,0,52,0.7293400740623472,0.0,0.0,3.3906599259376526,0.0,0.0
1718,1718,True,4.58,0,20,0.6533925020694732,0.0,0.0,3.926607497930527,0.0,0.0
1719,1719,True,3.7000000000000006,0,56,-0.65,0.0,0.0,4.3500000000000005,0.0,0.0
1720,1720,True,4.28,0,30,3.2903694951534277,0.0,0.0,0.9896305048465728,0.0,0.0
1721,1721,True,4.42,0,22,-0.29000000000000004,0.0,0.0,4.71,0.0,0.0
1722,1722,True,4.380000000000001,0,10,4.69,0.0,0.0,-0.30999999999999994,0.0,0.0
1723,1723,True,4.28,0,18,-0.36,0.0,0.0,4.640000000000001,0.0,0.0
1724,1724,True,0.1200000000000001,0,16,-0.42999999999999994,0.99,0.0,0.55,0.0,0.0
1725,1725,True,4.48,0,24,4.0762525403499605,0.0,0.0,0.4037474596500396,0.0,0.0
1726,1726,True,4.58,0,10,4.018082567453384,0.0,0.0,0.5619174325466155,0.0,0.0
1727,1727,True,3.9600000000000004,0,32,4.48,0.0,0.0,-0.52,0.0,0.0
1728,1728,True,4.58,0,6,4.328293167948723,0.0,0.0,0.2517068320512772,0.0,0.0
1729,1729,True,3.62,0,64,-0.6900000000000003,0.0,0.0,4.3100000000000005,0.0,0.0
1730,1730,True,4.36,0,36,-0.32,0.0,0.0,4.680000000000001,0.0,0.0
1731,1731,True,4.4,0,26,-0.30000000000000004,0.0,0.0,4.7,0.0,0.0
1732,1732,True,3.98,0,40,-0.5100000000000001,0.0,0.0,4.49,0.0,0.0
1733,1733,True,3.3600000000000003,0,54,-0.8200000000000001,0.0,0.0,4.180000000000001,0.0,0.0
1734,1734,True,-0.7200000000000002,0,44,0.1299999999999999,0.0,0.0,-0.8500000000000001,0.0,0.0
1735,1735,True,4.2,0,26,-0.4,0.0,0.0,4.6000000000000005,0.0,0.0
1736,1736,True,4.58,0,12,0.7508116745948791,0.0,0.0,3.829188325405121,0.0,0.0
1737,1737,True,0.43999999999999984,0,24,-0.27,0.0,0.0,0.7099999999999999,0.0,0.0
1738,1738,True,0.03999999999999965,0,48,-0.47000000000000014,0.0,0.0,0.5099999999999998,0.0,0.0
1739,1739,True,3.8200000000000003,0,46,-0.5900000000000001,0.0,0.0,4.41,0.0,0.0
1740,1740,True,4.080000000000001,0,34,-0.45999999999999996,0.0,0.0,4.540000000000001,0.0,0.0
1741,1741,True,4.62,0,14,3.9569671428203583,0.0,0.0,0.6630328571796417,0.0,0.0
1742,1742,True,4.26,0,24,4.63,0.0,0.0,-0.37000000000000005,0.0,0.0
1743,1743,True,0.6399999999999999,0,14,0.8099999999999999,0.0,0.0,-0.17,0.0,0.0
1744,1744,True,0.49999999999999983,0,26,-0.24000000000000005,0.0,0.0,0.7399999999999999,0.0,0.0
1745,1745,True,4.500000000000001,0,10,-0.24999999999999997,0.0,0.0,4.750000000000001,0.0,0.0
1746,1746,True,4.28,0,16,4.66,0.0,0.0,-0.37999999999999995,0.0,0.0
1747,1747,True,0.52,0,26,-0.23,0.0,0.0,0.75,0.0,0.0
1748,1748,True,4.7,0,4,3.9937324583530427,0.0,0.0,0.7062675416469574,0.0,0.0
1749,1749,True,0.6199999999999999,0,20,0.7999999999999999,0.0,0.0,-0.18000000000000002,0.0,0.0
1750,1750,True,4.58,0,14,0.618759342432022,0.0,0.0,3.9612406575679784,0.0,0.0
1751,1751,True,4.4,0,16,-0.3,0.0,0.0,4.7,0.0,0.0
1752,1752,True,4.4,0,22,4.7,0.0,0.0,-0.30000000000000004,0.0,0.0
1753,1753,True,4.640000000000001,0,8,4.82,0.0,0.0,-0.18,0.0,0.0
1754,1754,True,-2.3600000000000008,0,92,-1.1800000000000004,0.0,0.0,-1.1800000000000004,0.0,0.0
1755,1755,True,0.6199999999999999,0,6,-0.18,0.0,0.0,0.7999999999999999,0.0,0.0
1756,1756,True,4.400000000000001,0,12,4.700000000000001,0.0,0.0,-0.3,0.0,0.0
1757,1757,True,0.20000000000000012,0,26,0.5900000000000001,0.0,0.0,-0.38999999999999996,0.0,0.0
1758,1758,True,4.44,0,28,3.935740263462067,0.0,0.0,0.5042597365379333,0.0,0.0
1759,1759,True,-0.28,0,54,0.35,0.0,0.0,-0.63,0.0,0.0
1760,1760,True,4.04,0,44,-0.4800000000000001,0.0,0.0,4.5200000000000005,0.0,0.0
1761,1761,True,4.54,0,22,0.5481633436679839,0.0,0.0,3.991836656332016,0.0,0.0
1762,1762,True,3.76,0,38,4.38,0.0,0.0,-0.62,0.0,0.0
1763,1763,True,0.32,0,14,0.65,0.0,0.0,-0.33,0.0,0.0
1764,1764,True,0.6399999999999999,0,16,0.8099999999999999,0.0,0.0,-0.17000000000000004,0.0,0.0
1765,1765,True,4.6000000000000005,0,18,4.206890660524369,0.0,0.0,0.39310933947563165,0.0,0.0
1766,1766,True,0.05999999999999983,0,36,0.5199999999999999,0.0,0.0,-0.4600000000000001,0.0,0.0
1767,1767,True,4.4,0,22,0.4231058627367019,0.0,0.0,3.976894137263298,0.0,0.0
1768,1768,True,-0.020000000000000018,0,26,-0.5,0.0,0.0,0.48,0.0,0.0
1769,1769,True,4.13,0,34,-0.44000000000000006,0.0,0.0,4.57,0.0,0.0
1770,1770,True,3.8299999999999996,0,44,-0.6000000000000001,0.0,0.0,4.43,0.0,0.0
1771,1771,True,4.22,0,28,0.4690060621500014,0.0,0.0,3.7509939378499983,0.0,0.0
1772,1772,True,3.92,0,22,-0.5399999999999999,0.0,0.0,4.46,0.0,0.0
1773,1773,True,4.5600000000000005,0,10,4.0176251816749575,0.0,0.0,0.5423748183250428,0.0,0.0
1774,1774,True,0.3199999999999999,0,12,0.6499999999999999,0.0,0.0,-0.33,0.0,0.0
1775,1775,True,0.52,0,8,0.75,0.0,0.0,-0.22999999999999998,0.0,0.0
1776,1776,True,4.48,0,14,-0.26,0.0,0.0,4.74,0.0,0.0
1777,1777,True,4.359999999999999,0,28,-0.32000000000000006,0.0,0.0,4.68,0.0,0.0
1778,1778,True,-0.7000000000000004,0,80,-0.8400000000000002,0.99,0.0,0.1399999999999998,0.0,0.0
1779,1779,True,4.32,0,16,4.66,0.0,0.0,-0.33999999999999997,0.0,0.0
1780,1780,True,0.17999999999999972,0,40,-0.40000000000000013,0.0,0.0,0.5799999999999998,0.0,0.0
1781,1781,True,-2.0,0,92,-1.0,0.0,0.0,-1.0,0.0,0.0
1782,1782,True,4.180000000000001,0,46,3.283203151226044,1.3067968487739563,0.0,0.8967968487739563,0.0,0.0
1783,1783,True,4.420000000000001,0,28,3.9203522717952737,0.0,0.0,0.49964772820472714,0.0,0.0
1784,1784,True,4.300000000000001,0,22,4.65,0.0,0.0,-0.35000000000000003,0.0,0.0
1785,1785,True,4.54,0,16,0.47055490732192984,0.0,0.0,4.0694450926780705,0.0,0.0
1786,1786,True,4.5,0,16,3.9656171798706055,0.0,0.0,0.5343828201293945,0.0,0.0
1787,1787,True,3.98,0,48,4.49,0.0,0.0,-0.5100000000000001,0.0,0.0
1788,1788,True,4.48,0,16,-0.26,0.0,0.0,4.74,0.0,0.0
1789,1789,True,4.64,0,12,0.7248643708229064,0.0,0.0,3.9151356291770933,0.0,0.0
1790,1790,True,4.26,0,30,-0.37000000000000005,0.0,0.0,4.63,0.0,0.0
1791,1791,True,4.220000000000001,0,24,-0.39,0.0,0.0,4.61,0.0,0.0
1792,1792,True,0.49999999999999983,0,26,-0.24000000000000005,0.0,0.0,0.7399999999999999,0.0,0.0
1793,1793,True,4.460000000000001,0,28,4.020572911500931,0.0,0.0,0.4394270884990692,0.0,0.0
1794,1794,True,3.2399999999999998,0,76,4.12,0.0,0.0,-0.8800000000000002,0.0,0.0
1795,1795,True,4.4399999999999995,0,14,-0.27999999999999997,0.0,0.0,4.72,0.0,0.0
1796,1796,True,4.16,0,38,4.58,0.0,0.0,-0.42000000000000004,0.0,0.0
1797,1797,True,4.28,0,62,4.066093697547913,0.0,0.0,0.21390630245208725,0.0,0.0
1798,1798,True,0.6799999999999999,0,4,0.83,0.0,0.0,-0.15,0.0,0.0
1799,1799,True,2.88,0,80,-1.06,0.0,0.0,3.94,0.0,0.0
1800,1800,True,4.74,0,8,0.21571462869644165,0.0,0.0,4.5242853713035585,0.34571462869644165,0.0
1801,1801,True,0.019999999999999962,0,36,0.49999999999999994,0.0,0.0,-0.48,0.0,0.0
1802,1802,True,4.279999999999999,0,22,-0.36000000000000004,0.0,0.0,4.64,0.0,0.0
1803,1803,True,0.1399999999999999,0,32,0.5599999999999999,0.0,0.0,-0.42000000000000004,0.0,0.0
1804,1804,True,4.24,0,54,4.62,0.0,0.0,-0.3800000000000001,0.0,0.0
1805,1805,True,0.24000000000000005,0,14,-0.36999999999999994,0.0,0.0,0.61,0.0,0.0
1806,1806,True,0.42,0,14,0.7,0.0,0.0,-0.27999999999999997,0.0,0.0
1807,1807,True,4.34,0,16,-0.33,0.0,0.0,4.67,0.0,0.0
1808,1808,True,4.52,0,16,4.76,0.0,0.0,-0.24,0.0,0.0
1809,1809,True,0.05999999999999983,0,34,-0.4600000000000001,0.0,0.0,0.5199999999999999,0.0,0.0
1810,1810,True,0.09999999999999964,0,66,0.5399999999999998,0.0,0.0,-0.44000000000000017,0.0,0.0
1811,1811,True,4.08,0,34,0.5248616123199462,0.0,0.0,3.5551383876800537,0.0,0.0
1812,1812,True,-1.8200000000000005,0,92,-0.9100000000000003,0.0,0.0,-0.9100000000000003,0.0,0.0
1813,1813,True,3.7799999999999994,0,62,4.39,0.0,0.0,-0.6100000000000002,0.0,0.0
1814,1814,True,4.08,0,56,4.54,0.0,0.0,-0.46000000000000013,0.0,0.0
1815,1815,True,0.28,0,18,0.63,0.0,0.0,-0.35,0.0,0.0
1816,1816,True,3.24,0,86,-0.8800000000000001,0.0,0.0,4.12,0.0,0.0
1817,1817,True,4.54,0,18,0.40157328963279715,0.0,0.0,4.138426710367203,0.0,0.0
1818,1818,True,4.380000000000001,0,22,3.10915374994278,0.0,0.0,1.2708462500572204,0.0,0.0
1819,1819,True,4.220000000000001,0,26,4.61,0.0,0.0,-0.39,0.0,0.0
1820,1820,True,3.3600000000000003,0,64,4.180000000000001,0.0,0.0,-0.8200000000000001,0.0,0.0
1821,1821,True,3.9399999999999995,0,38,-0.53,0.0,0.0,4.47,0.0,0.0
1822,1822,True,4.1,0,28,4.55,0.0,0.0,-0.45000000000000007,0.0,0.0
1823,1823,True,3.92,0,38,4.46,0.0,0.0,-0.54,0.0,0.0
1824,1824,True,2.9800000000000004,0,64,-1.01,0.0,0.0,3.9900000000000007,0.0,0.0
1825,1825,True,4.359999999999999,0,28,4.68,0.0,0.0,-0.32000000000000006,0.0,0.0
1826,1826,True,4.34,0,30,-0.33000000000000007,0.0,0.0,4.67,0.0,0.0
1827,1827,True,4.42,0,22,0.9939183211326599,0.0,0.0,3.42608167886734,0.0,0.0
1828,1828,True,4.640000000000001,0,10,4.190314657688141,0.0,0.0,0.4496853423118591,0.0,0.0
1829,1829,True,0.5399999999999998,0,24,0.7599999999999999,0.0,0.0,-0.22000000000000003,0.0,0.0
1830,1830,True,-0.12000000000000033,0,48,0.4299999999999998,0.0,0.0,-0.5500000000000002,0.0,0.0
1831,1831,True,4.220000000000001,0,32,4.61,0.0,0.0,-0.39000000000000007,0.0,0.0
1832,1832,True,0.2199999999999998,0,24,-0.38000000000000006,0.99,0.0,0.5999999999999999,0.0,0.0
1833,1833,True,4.76,0,6,4.482970287203789,0.0,0.0,0.27702971279621125,0.0,0.0
1834,1834,True,0.42,0,10,0.7,0.0,0.0,-0.27999999999999997,0.0,0.0
1835,1835,True,-0.7200000000000006,0,86,0.12999999999999967,0.0,0.0,-0.8500000000000003,0.0,0.0
1836,1836,True,4.16,0,32,-0.42000000000000004,0.0,0.0,4.58,0.0,0.0
1837,1837,True,4.699999999999999,0,16,4.359159505367279,0.0,0.0,0.3408404946327209,0.0,0.0
1838,1838,True,4.460000000000001,0,16,3.9620071756839756,0.0,0.0,0.49799282431602476,0.0,0.0
1839,1839,True,4.740000000000001,0,4,0.6202102851867676,0.0,0.0,4.119789714813233,0.0,0.0
1840,1840,True,0.3599999999999999,0,28,0.6699999999999999,0.0,0.0,-0.31000000000000005,0.99,0.0
1841,1841,True,4.460000000000001,0,28,4.07837818145752,0.0,0.0,0.38162181854248045,0.0,0.0
1842,1842,True,0.5999999999999999,0,12,0.7899999999999999,0.0,0.0,-0.19,0.0,0.0
1843,1843,True,4.28,0,16,4.640000000000001,0.0,0.0,-0.36000000000000004,0.0,0.0
1844,1844,True,4.58,0,28,4.370358773469925,0.0,0.0,0.20964122653007508,0.0,0.0
1845,1845,True,3.9000000000000012,0,52,-0.55,0.0,0.0,4.450000000000001,0.0,0.0
1846,1846,True,4.02,0,44,4.51,0.0,0.0,-0.4900000000000001,0.0,0.0
